model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,E,Max,R10AFRICA,2043,2.2358034097281485
REMIND-MAgPIE,E,Max,R10AFRICA,2044,2.2311436250555965
REMIND-MAgPIE,E,Max,R10AFRICA,2045,2.2264838403830445
REMIND-MAgPIE,E,Max,R10AFRICA,2046,2.2218240557104925
REMIND-MAgPIE,E,Max,R10AFRICA,2047,2.2171642710379404
REMIND-MAgPIE,E,Max,R10AFRICA,2048,2.212504486365389
REMIND-MAgPIE,E,Max,R10AFRICA,2049,2.207844701692837
REMIND-MAgPIE,E,Max,R10AFRICA,2050,2.203184917020285
REMIND-MAgPIE,E,Max,R10AFRICA,2051,2.2806644459033754
REMIND-MAgPIE,E,Max,R10AFRICA,2052,2.358143974786466
REMIND-MAgPIE,E,Max,R10AFRICA,2053,2.4356235036695564
REMIND-MAgPIE,E,Max,R10AFRICA,2054,2.5131030325526464
REMIND-MAgPIE,E,Max,R10AFRICA,2055,2.590582561435737
REMIND-MAgPIE,E,Max,R10AFRICA,2056,2.668062090318827
REMIND-MAgPIE,E,Max,R10AFRICA,2057,2.7455416192019175
REMIND-MAgPIE,E,Max,R10AFRICA,2058,2.8230211480850076
REMIND-MAgPIE,E,Max,R10AFRICA,2059,2.9005006769680977
REMIND-MAgPIE,E,Max,R10AFRICA,2060,2.977980205851188
REMIND-MAgPIE,E,Max,R10AFRICA,2061,3.0991529569112157
REMIND-MAgPIE,E,Max,R10AFRICA,2062,3.220325707971243
REMIND-MAgPIE,E,Max,R10AFRICA,2063,3.3414984590312704
REMIND-MAgPIE,E,Max,R10AFRICA,2064,3.4626712100912975
REMIND-MAgPIE,E,Max,R10AFRICA,2065,3.583843961151325
REMIND-MAgPIE,E,Max,R10AFRICA,2066,3.7050167122113526
REMIND-MAgPIE,E,Max,R10AFRICA,2067,3.8261894632713798
REMIND-MAgPIE,E,Max,R10AFRICA,2068,3.9473622143314073
REMIND-MAgPIE,E,Max,R10AFRICA,2069,4.068534965391435
REMIND-MAgPIE,E,Max,R10AFRICA,2070,4.189707716451462
REMIND-MAgPIE,E,Max,R10AFRICA,2071,4.297314411823576
REMIND-MAgPIE,E,Max,R10AFRICA,2072,4.40492110719569
REMIND-MAgPIE,E,Max,R10AFRICA,2073,4.5125278025678055
REMIND-MAgPIE,E,Max,R10AFRICA,2074,4.62013449793992
REMIND-MAgPIE,E,Max,R10AFRICA,2075,4.727741193312034
REMIND-MAgPIE,E,Max,R10AFRICA,2076,4.835347888684148
REMIND-MAgPIE,E,Max,R10AFRICA,2077,4.942954584056262
REMIND-MAgPIE,E,Max,R10AFRICA,2078,5.050561279428377
REMIND-MAgPIE,E,Max,R10AFRICA,2079,5.158167974800492
REMIND-MAgPIE,E,Max,R10AFRICA,2080,5.265774670172606
REMIND-MAgPIE,E,Max,R10AFRICA,2081,5.324719615542003
REMIND-MAgPIE,E,Max,R10AFRICA,2082,5.383664560911401
REMIND-MAgPIE,E,Max,R10AFRICA,2083,5.4426095062807995
REMIND-MAgPIE,E,Max,R10AFRICA,2084,5.501554451650197
REMIND-MAgPIE,E,Max,R10AFRICA,2085,5.560499397019594
REMIND-MAgPIE,E,Max,R10AFRICA,2086,5.619444342388992
REMIND-MAgPIE,E,Max,R10AFRICA,2087,5.678389287758391
REMIND-MAgPIE,E,Max,R10AFRICA,2088,5.737334233127788
REMIND-MAgPIE,E,Max,R10AFRICA,2089,5.796279178497185
REMIND-MAgPIE,E,Max,R10AFRICA,2090,5.855224123866583
REMIND-MAgPIE,E,Max,R10AFRICA,2091,5.859414561663769
REMIND-MAgPIE,E,Max,R10AFRICA,2092,5.8636049994609545
REMIND-MAgPIE,E,Max,R10AFRICA,2093,5.867795437258139
REMIND-MAgPIE,E,Max,R10AFRICA,2094,5.871985875055325
REMIND-MAgPIE,E,Max,R10AFRICA,2095,5.87617631285251
REMIND-MAgPIE,E,Max,R10AFRICA,2096,5.880366750649696
REMIND-MAgPIE,E,Max,R10AFRICA,2097,5.884557188446881
REMIND-MAgPIE,E,Max,R10AFRICA,2098,5.888747626244066
REMIND-MAgPIE,E,Max,R10AFRICA,2099,5.892938064041251
REMIND-MAgPIE,E,Max,R10AFRICA,2100,5.897128501838437
REMIND-MAgPIE,E,Median,R10AFRICA,1990,0.6203940129999999
REMIND-MAgPIE,E,Median,R10AFRICA,1991,0.6439194160000001
REMIND-MAgPIE,E,Median,R10AFRICA,1992,0.628668031
REMIND-MAgPIE,E,Median,R10AFRICA,1993,0.6668827170000001
REMIND-MAgPIE,E,Median,R10AFRICA,1994,0.737002182
REMIND-MAgPIE,E,Median,R10AFRICA,1995,0.7879878130000001
REMIND-MAgPIE,E,Median,R10AFRICA,1996,0.8162823270000004
REMIND-MAgPIE,E,Median,R10AFRICA,1997,0.840131252
REMIND-MAgPIE,E,Median,R10AFRICA,1998,0.8590072900000001
REMIND-MAgPIE,E,Median,R10AFRICA,1999,0.8475767960000001
REMIND-MAgPIE,E,Median,R10AFRICA,2000,0.8749373870000001
REMIND-MAgPIE,E,Median,R10AFRICA,2001,0.8644201339999997
REMIND-MAgPIE,E,Median,R10AFRICA,2002,0.8445582490000001
REMIND-MAgPIE,E,Median,R10AFRICA,2003,0.9307120349999999
REMIND-MAgPIE,E,Median,R10AFRICA,2004,0.9853536709999999
REMIND-MAgPIE,E,Median,R10AFRICA,2005,0.999874251
REMIND-MAgPIE,E,Median,R10AFRICA,2006,1.033914027
REMIND-MAgPIE,E,Median,R10AFRICA,2007,1.068367312
REMIND-MAgPIE,E,Median,R10AFRICA,2008,1.1194434449999997
REMIND-MAgPIE,E,Median,R10AFRICA,2009,1.1169304440000003
REMIND-MAgPIE,E,Median,R10AFRICA,2010,1.1514113
REMIND-MAgPIE,E,Median,R10AFRICA,2011,1.196333747
REMIND-MAgPIE,E,Median,R10AFRICA,2012,1.197590235
REMIND-MAgPIE,E,Median,R10AFRICA,2013,1.2189429870000001
REMIND-MAgPIE,E,Median,R10AFRICA,2014,1.281124503
REMIND-MAgPIE,E,Median,R10AFRICA,2015,1.2616301189999999
REMIND-MAgPIE,E,Median,R10AFRICA,2016,1.3003773620000003
REMIND-MAgPIE,E,Median,R10AFRICA,2017,1.3130372259999998
REMIND-MAgPIE,E,Median,R10AFRICA,2018,1.299446408
REMIND-MAgPIE,E,Median,R10AFRICA,2019,1.383366146
REMIND-MAgPIE,E,Median,R10AFRICA,2020,1.3058101700000002
REMIND-MAgPIE,E,Median,R10AFRICA,2021,1.3674128170000002
REMIND-MAgPIE,E,Median,R10AFRICA,2022,1.3498112890000002
REMIND-MAgPIE,E,Median,R10AFRICA,2023,1.4293659322297196
REMIND-MAgPIE,E,Median,R10AFRICA,2024,1.5111779773097438
REMIND-MAgPIE,E,Median,R10AFRICA,2025,1.595247424240073
REMIND-MAgPIE,E,Median,R10AFRICA,2026,1.6815742730207064
REMIND-MAgPIE,E,Median,R10AFRICA,2027,1.770158523651645
REMIND-MAgPIE,E,Median,R10AFRICA,2028,1.8610001761328883
REMIND-MAgPIE,E,Median,R10AFRICA,2029,1.9540992304644362
REMIND-MAgPIE,E,Median,R10AFRICA,2030,2.049455686646289
REMIND-MAgPIE,E,Median,R10AFRICA,2031,2.05563711460688
REMIND-MAgPIE,E,Median,R10AFRICA,2032,2.06181854256747
REMIND-MAgPIE,E,Median,R10AFRICA,2033,2.067999970528061
REMIND-MAgPIE,E,Median,R10AFRICA,2034,2.0741813984886517
REMIND-MAgPIE,E,Median,R10AFRICA,2035,2.0803628264492424
REMIND-MAgPIE,E,Median,R10AFRICA,2036,2.0865442544098327
REMIND-MAgPIE,E,Median,R10AFRICA,2037,2.0927256823704234
REMIND-MAgPIE,E,Median,R10AFRICA,2038,2.098907110331014
REMIND-MAgPIE,E,Median,R10AFRICA,2039,2.1050885382916045
REMIND-MAgPIE,E,Median,R10AFRICA,2040,2.111269966252195
REMIND-MAgPIE,E,Median,R10AFRICA,2041,2.093763419970901
REMIND-MAgPIE,E,Median,R10AFRICA,2042,2.0762568736896068
REMIND-MAgPIE,E,Median,R10AFRICA,2043,2.0587503274083128
REMIND-MAgPIE,E,Median,R10AFRICA,2044,2.0412437811270183
REMIND-MAgPIE,E,Median,R10AFRICA,2045,2.0237372348457243
REMIND-MAgPIE,E,Median,R10AFRICA,2046,2.0062306885644303
REMIND-MAgPIE,E,Median,R10AFRICA,2047,1.988724142283136
REMIND-MAgPIE,E,Median,R10AFRICA,2048,1.9712175960018419
REMIND-MAgPIE,E,Median,R10AFRICA,2049,1.9537110497205479
REMIND-MAgPIE,E,Median,R10AFRICA,2050,1.9362045034392537
REMIND-MAgPIE,E,Median,R10AFRICA,2051,1.997404882805599
REMIND-MAgPIE,E,Median,R10AFRICA,2052,2.0586052621719446
REMIND-MAgPIE,E,Median,R10AFRICA,2053,2.11980564153829
REMIND-MAgPIE,E,Median,R10AFRICA,2054,2.1810060209046354
REMIND-MAgPIE,E,Median,R10AFRICA,2055,2.2422064002709803
REMIND-MAgPIE,E,Median,R10AFRICA,2056,2.3034067796373257
REMIND-MAgPIE,E,Median,R10AFRICA,2057,2.3646071590036706
REMIND-MAgPIE,E,Median,R10AFRICA,2058,2.425807538370016
REMIND-MAgPIE,E,Median,R10AFRICA,2059,2.487007917736361
REMIND-MAgPIE,E,Median,R10AFRICA,2060,2.5482082971027062
REMIND-MAgPIE,E,Median,R10AFRICA,2061,2.6098461535733652
REMIND-MAgPIE,E,Median,R10AFRICA,2062,2.6714840100440247
REMIND-MAgPIE,E,Median,R10AFRICA,2063,2.7331218665146837
REMIND-MAgPIE,E,Median,R10AFRICA,2064,2.7947597229853427
REMIND-MAgPIE,E,Median,R10AFRICA,2065,2.8563975794560017
REMIND-MAgPIE,E,Median,R10AFRICA,2066,2.918035435926661
REMIND-MAgPIE,E,Median,R10AFRICA,2067,2.97967329239732
REMIND-MAgPIE,E,Median,R10AFRICA,2068,3.0413111488679796
REMIND-MAgPIE,E,Median,R10AFRICA,2069,3.1029490053386386
REMIND-MAgPIE,E,Median,R10AFRICA,2070,3.1645868618092976
REMIND-MAgPIE,E,Median,R10AFRICA,2071,3.2310723720404697
REMIND-MAgPIE,E,Median,R10AFRICA,2072,3.2975578822716414
REMIND-MAgPIE,E,Median,R10AFRICA,2073,3.3640433925028135
REMIND-MAgPIE,E,Median,R10AFRICA,2074,3.430528902733985
REMIND-MAgPIE,E,Median,R10AFRICA,2075,3.4970144129651572
REMIND-MAgPIE,E,Median,R10AFRICA,2076,3.5634999231963294
REMIND-MAgPIE,E,Median,R10AFRICA,2077,3.629985433427501
REMIND-MAgPIE,E,Median,R10AFRICA,2078,3.696470943658673
REMIND-MAgPIE,E,Median,R10AFRICA,2079,3.762956453889845
REMIND-MAgPIE,E,Median,R10AFRICA,2080,3.829441964121017
REMIND-MAgPIE,E,Median,R10AFRICA,2081,3.867614805792968
REMIND-MAgPIE,E,Median,R10AFRICA,2082,3.905787647464919
REMIND-MAgPIE,E,Median,R10AFRICA,2083,3.9439604891368703
REMIND-MAgPIE,E,Median,R10AFRICA,2084,3.9821333308088214
REMIND-MAgPIE,E,Median,R10AFRICA,2085,4.0203061724807725
REMIND-MAgPIE,E,Median,R10AFRICA,2086,4.058479014152724
REMIND-MAgPIE,E,Median,R10AFRICA,2087,4.096651855824675
REMIND-MAgPIE,E,Median,R10AFRICA,2088,4.134824697496626
REMIND-MAgPIE,E,Median,R10AFRICA,2089,4.172997539168577
REMIND-MAgPIE,E,Median,R10AFRICA,2090,4.211170380840528
REMIND-MAgPIE,E,Median,R10AFRICA,2091,4.1907898298909485
REMIND-MAgPIE,E,Median,R10AFRICA,2092,4.170409278941368
REMIND-MAgPIE,E,Median,R10AFRICA,2093,4.1500287279917885
REMIND-MAgPIE,E,Median,R10AFRICA,2094,4.129648177042209
REMIND-MAgPIE,E,Median,R10AFRICA,2095,4.109267626092629
REMIND-MAgPIE,E,Median,R10AFRICA,2096,4.088887075143049
REMIND-MAgPIE,E,Median,R10AFRICA,2097,4.068506524193469
REMIND-MAgPIE,E,Median,R10AFRICA,2098,4.04812597324389
REMIND-MAgPIE,E,Median,R10AFRICA,2099,4.027745422294309
REMIND-MAgPIE,E,Median,R10AFRICA,2100,4.00736487134473
REMIND-MAgPIE,E,Min,R10AFRICA,1990,0.6203940129999999
REMIND-MAgPIE,E,Min,R10AFRICA,1991,0.6439194160000001
REMIND-MAgPIE,E,Min,R10AFRICA,1992,0.628668031
REMIND-MAgPIE,E,Min,R10AFRICA,1993,0.6668827170000001
REMIND-MAgPIE,E,Min,R10AFRICA,1994,0.737002182
REMIND-MAgPIE,E,Min,R10AFRICA,1995,0.7879878130000001
REMIND-MAgPIE,E,Min,R10AFRICA,1996,0.8162823270000004
REMIND-MAgPIE,E,Min,R10AFRICA,1997,0.840131252
REMIND-MAgPIE,E,Min,R10AFRICA,1998,0.8590072900000001
REMIND-MAgPIE,E,Min,R10AFRICA,1999,0.8475767960000001
REMIND-MAgPIE,E,Min,R10AFRICA,2000,0.8749373870000001
REMIND-MAgPIE,E,Min,R10AFRICA,2001,0.8644201339999997
REMIND-MAgPIE,E,Min,R10AFRICA,2002,0.8445582490000001
REMIND-MAgPIE,E,Min,R10AFRICA,2003,0.9307120349999999
REMIND-MAgPIE,E,Min,R10AFRICA,2004,0.9853536709999999
REMIND-MAgPIE,E,Min,R10AFRICA,2005,0.999874251
REMIND-MAgPIE,E,Min,R10AFRICA,2006,1.033914027
REMIND-MAgPIE,E,Min,R10AFRICA,2007,1.068367312
REMIND-MAgPIE,E,Min,R10AFRICA,2008,1.1194434449999997
REMIND-MAgPIE,E,Min,R10AFRICA,2009,1.1169304440000003
REMIND-MAgPIE,E,Min,R10AFRICA,2010,1.1514113
REMIND-MAgPIE,E,Min,R10AFRICA,2011,1.196333747
REMIND-MAgPIE,E,Min,R10AFRICA,2012,1.197590235
REMIND-MAgPIE,E,Min,R10AFRICA,2013,1.2189429870000001
REMIND-MAgPIE,E,Min,R10AFRICA,2014,1.281124503
REMIND-MAgPIE,E,Min,R10AFRICA,2015,1.2616301189999999
REMIND-MAgPIE,E,Min,R10AFRICA,2016,1.3003773620000003
REMIND-MAgPIE,E,Min,R10AFRICA,2017,1.3130372259999998
REMIND-MAgPIE,E,Min,R10AFRICA,2018,1.299446408
REMIND-MAgPIE,E,Min,R10AFRICA,2019,1.383366146
REMIND-MAgPIE,E,Min,R10AFRICA,2020,1.3058101700000002
REMIND-MAgPIE,E,Min,R10AFRICA,2021,1.3674128170000002
REMIND-MAgPIE,E,Min,R10AFRICA,2022,1.3498112890000002
REMIND-MAgPIE,E,Min,R10AFRICA,2023,1.4261126637396497
REMIND-MAgPIE,E,Min,R10AFRICA,2024,1.504499209277952
REMIND-MAgPIE,E,Min,R10AFRICA,2025,1.584970925614907
REMIND-MAgPIE,E,Min,R10AFRICA,2026,1.6675278127505146
REMIND-MAgPIE,E,Min,R10AFRICA,2027,1.7521698706847753
REMIND-MAgPIE,E,Min,R10AFRICA,2028,1.8388970994176885
REMIND-MAgPIE,E,Min,R10AFRICA,2029,1.9277094989492547
REMIND-MAgPIE,E,Min,R10AFRICA,2030,2.0186070692794735
REMIND-MAgPIE,E,Min,R10AFRICA,2031,2.021108581787131
REMIND-MAgPIE,E,Min,R10AFRICA,2032,2.023610094294788
REMIND-MAgPIE,E,Min,R10AFRICA,2033,2.0261116068024454
REMIND-MAgPIE,E,Min,R10AFRICA,2034,2.0286131193101027
REMIND-MAgPIE,E,Min,R10AFRICA,2035,2.0311146318177595
REMIND-MAgPIE,E,Min,R10AFRICA,2036,2.033616144325417
REMIND-MAgPIE,E,Min,R10AFRICA,2037,2.036117656833074
REMIND-MAgPIE,E,Min,R10AFRICA,2038,2.0386191693407314
REMIND-MAgPIE,E,Min,R10AFRICA,2039,2.0411206818483887
REMIND-MAgPIE,E,Min,R10AFRICA,2040,2.043622194356046
REMIND-MAgPIE,E,Min,R10AFRICA,2041,2.0130206847851455
REMIND-MAgPIE,E,Min,R10AFRICA,2042,1.9824191752142453
REMIND-MAgPIE,E,Min,R10AFRICA,2043,1.9518176656433448
REMIND-MAgPIE,E,Min,R10AFRICA,2044,1.9212161560724446
REMIND-MAgPIE,E,Min,R10AFRICA,2045,1.890614646501544
REMIND-MAgPIE,E,Min,R10AFRICA,2046,1.8600131369306436
REMIND-MAgPIE,E,Min,R10AFRICA,2047,1.8294116273597432
REMIND-MAgPIE,E,Min,R10AFRICA,2048,1.7988101177888427
REMIND-MAgPIE,E,Min,R10AFRICA,2049,1.7682086082179422
REMIND-MAgPIE,E,Min,R10AFRICA,2050,1.7376070986470418
REMIND-MAgPIE,E,Min,R10AFRICA,2051,1.7646180699745038
REMIND-MAgPIE,E,Min,R10AFRICA,2052,1.791629041301966
REMIND-MAgPIE,E,Min,R10AFRICA,2053,1.818640012629428
REMIND-MAgPIE,E,Min,R10AFRICA,2054,1.8456509839568898
REMIND-MAgPIE,E,Min,R10AFRICA,2055,1.8726619552843518
REMIND-MAgPIE,E,Min,R10AFRICA,2056,1.8996729266118135
REMIND-MAgPIE,E,Min,R10AFRICA,2057,1.9266838979392753
REMIND-MAgPIE,E,Min,R10AFRICA,2058,1.9536948692667373
REMIND-MAgPIE,E,Min,R10AFRICA,2059,1.980705840594199
REMIND-MAgPIE,E,Min,R10AFRICA,2060,2.007716811921661
REMIND-MAgPIE,E,Min,R10AFRICA,2061,2.0519405209739277
REMIND-MAgPIE,E,Min,R10AFRICA,2062,2.0961642300261945
REMIND-MAgPIE,E,Min,R10AFRICA,2063,2.1403879390784617
REMIND-MAgPIE,E,Min,R10AFRICA,2064,2.1846116481307285
REMIND-MAgPIE,E,Min,R10AFRICA,2065,2.2288353571829953
REMIND-MAgPIE,E,Min,R10AFRICA,2066,2.273059066235262
REMIND-MAgPIE,E,Min,R10AFRICA,2067,2.317282775287529
REMIND-MAgPIE,E,Min,R10AFRICA,2068,2.361506484339796
REMIND-MAgPIE,E,Min,R10AFRICA,2069,2.405730193392063
REMIND-MAgPIE,E,Min,R10AFRICA,2070,2.4499539024443298
REMIND-MAgPIE,E,Min,R10AFRICA,2071,2.492538872256919
REMIND-MAgPIE,E,Min,R10AFRICA,2072,2.5351238420695075
REMIND-MAgPIE,E,Min,R10AFRICA,2073,2.577708811882096
REMIND-MAgPIE,E,Min,R10AFRICA,2074,2.620293781694685
REMIND-MAgPIE,E,Min,R10AFRICA,2075,2.6628787515072743
REMIND-MAgPIE,E,Min,R10AFRICA,2076,2.705463721319863
REMIND-MAgPIE,E,Min,R10AFRICA,2077,2.7480486911324515
REMIND-MAgPIE,E,Min,R10AFRICA,2078,2.7906336609450406
REMIND-MAgPIE,E,Min,R10AFRICA,2079,2.8332186307576297
REMIND-MAgPIE,E,Min,R10AFRICA,2080,2.8758036005702183
REMIND-MAgPIE,E,Min,R10AFRICA,2081,2.892651954048317
REMIND-MAgPIE,E,Min,R10AFRICA,2082,2.9095003075264154
REMIND-MAgPIE,E,Min,R10AFRICA,2083,2.926348661004514
REMIND-MAgPIE,E,Min,R10AFRICA,2084,2.943197014482613
REMIND-MAgPIE,E,Min,R10AFRICA,2085,2.9600453679607117
REMIND-MAgPIE,E,Min,R10AFRICA,2086,2.97689372143881
REMIND-MAgPIE,E,Min,R10AFRICA,2087,2.993742074916909
REMIND-MAgPIE,E,Min,R10AFRICA,2088,3.0105904283950076
REMIND-MAgPIE,E,Min,R10AFRICA,2089,3.027438781873106
REMIND-MAgPIE,E,Min,R10AFRICA,2090,3.0442871353512047
REMIND-MAgPIE,E,Min,R10AFRICA,2091,2.994373090847246
REMIND-MAgPIE,E,Min,R10AFRICA,2092,2.944459046343288
REMIND-MAgPIE,E,Min,R10AFRICA,2093,2.8945450018393295
REMIND-MAgPIE,E,Min,R10AFRICA,2094,2.8446309573353714
REMIND-MAgPIE,E,Min,R10AFRICA,2095,2.794716912831413
REMIND-MAgPIE,E,Min,R10AFRICA,2096,2.7448028683274543
REMIND-MAgPIE,E,Min,R10AFRICA,2097,2.6948888238234963
REMIND-MAgPIE,E,Min,R10AFRICA,2098,2.6449747793195377
REMIND-MAgPIE,E,Min,R10AFRICA,2099,2.5950607348155796
REMIND-MAgPIE,E,Min,R10AFRICA,2100,2.545146690311621
REMIND-MAgPIE,A,Max,R10CHINA+,1990,2.5491013099999997
REMIND-MAgPIE,A,Max,R10CHINA+,1991,2.6738823189999996
REMIND-MAgPIE,A,Max,R10CHINA+,1992,2.802898214
REMIND-MAgPIE,A,Max,R10CHINA+,1993,2.9957702720000006
REMIND-MAgPIE,A,Max,R10CHINA+,1994,3.1783350459999995
REMIND-MAgPIE,A,Max,R10CHINA+,1995,3.439949179
REMIND-MAgPIE,A,Max,R10CHINA+,1996,3.590712789
REMIND-MAgPIE,A,Max,R10CHINA+,1997,3.6089722960000006
REMIND-MAgPIE,A,Max,R10CHINA+,1998,3.4698293590000002
REMIND-MAgPIE,A,Max,R10CHINA+,1999,3.667533266
REMIND-MAgPIE,A,Max,R10CHINA+,2000,3.76400569
REMIND-MAgPIE,A,Max,R10CHINA+,2001,3.847271063999999
REMIND-MAgPIE,A,Max,R10CHINA+,2002,4.232951691000001
REMIND-MAgPIE,A,Max,R10CHINA+,2003,4.983109571
REMIND-MAgPIE,A,Max,R10CHINA+,2004,5.372652417
REMIND-MAgPIE,A,Max,R10CHINA+,2005,6.045899902
REMIND-MAgPIE,A,Max,R10CHINA+,2006,6.6627542329999985
REMIND-MAgPIE,A,Max,R10CHINA+,2007,7.158684188000001
REMIND-MAgPIE,A,Max,R10CHINA+,2008,7.686278989000001
REMIND-MAgPIE,A,Max,R10CHINA+,2009,8.087620317
REMIND-MAgPIE,A,Max,R10CHINA+,2010,8.835230085000001
REMIND-MAgPIE,A,Max,R10CHINA+,2011,9.773053664
REMIND-MAgPIE,A,Max,R10CHINA+,2012,10.022165944000001
REMIND-MAgPIE,A,Max,R10CHINA+,2013,10.218219183
REMIND-MAgPIE,A,Max,R10CHINA+,2014,10.282768067999998
REMIND-MAgPIE,A,Max,R10CHINA+,2015,10.18757753
REMIND-MAgPIE,A,Max,R10CHINA+,2016,10.105748643
REMIND-MAgPIE,A,Max,R10CHINA+,2017,10.373150159
REMIND-MAgPIE,A,Max,R10CHINA+,2018,10.768081848000001
REMIND-MAgPIE,A,Max,R10CHINA+,2019,11.223356281
REMIND-MAgPIE,A,Max,R10CHINA+,2020,11.421247595000002
REMIND-MAgPIE,A,Max,R10CHINA+,2021,11.838935773
REMIND-MAgPIE,A,Max,R10CHINA+,2022,11.886918067
REMIND-MAgPIE,A,Max,R10CHINA+,2023,12.072497128292905
REMIND-MAgPIE,A,Max,R10CHINA+,2024,12.258693031587509
REMIND-MAgPIE,A,Max,R10CHINA+,2025,12.44550577688381
REMIND-MAgPIE,A,Max,R10CHINA+,2026,12.632935364181806
REMIND-MAgPIE,A,Max,R10CHINA+,2027,12.8209817934815
REMIND-MAgPIE,A,Max,R10CHINA+,2028,13.009645064782891
REMIND-MAgPIE,A,Max,R10CHINA+,2029,13.198925178085979
REMIND-MAgPIE,A,Max,R10CHINA+,2030,13.388822133390764
REMIND-MAgPIE,A,Max,R10CHINA+,2031,13.316559689284686
REMIND-MAgPIE,A,Max,R10CHINA+,2032,13.24429724517861
REMIND-MAgPIE,A,Max,R10CHINA+,2033,13.172034801072531
REMIND-MAgPIE,A,Max,R10CHINA+,2034,13.099772356966453
REMIND-MAgPIE,A,Max,R10CHINA+,2035,13.027509912860374
REMIND-MAgPIE,A,Max,R10CHINA+,2036,12.955247468754298
REMIND-MAgPIE,A,Max,R10CHINA+,2037,12.88298502464822
REMIND-MAgPIE,A,Max,R10CHINA+,2038,12.81072258054214
REMIND-MAgPIE,A,Max,R10CHINA+,2039,12.738460136436064
REMIND-MAgPIE,A,Max,R10CHINA+,2040,12.666197692329986
REMIND-MAgPIE,A,Max,R10CHINA+,2041,12.578939811946896
REMIND-MAgPIE,A,Max,R10CHINA+,2042,12.491681931563805
REMIND-MAgPIE,A,Max,R10CHINA+,2043,12.404424051180714
REMIND-MAgPIE,A,Max,R10CHINA+,2044,12.317166170797623
REMIND-MAgPIE,A,Max,R10CHINA+,2045,12.229908290414533
REMIND-MAgPIE,A,Max,R10CHINA+,2046,12.142650410031443
REMIND-MAgPIE,A,Max,R10CHINA+,2047,12.055392529648353
REMIND-MAgPIE,A,Max,R10CHINA+,2048,11.968134649265261
REMIND-MAgPIE,A,Max,R10CHINA+,2049,11.880876768882171
REMIND-MAgPIE,A,Max,R10CHINA+,2050,11.793618888499081
REMIND-MAgPIE,A,Max,R10CHINA+,2051,11.611472965148357
REMIND-MAgPIE,A,Max,R10CHINA+,2052,11.429327041797631
REMIND-MAgPIE,A,Max,R10CHINA+,2053,11.247181118446907
REMIND-MAgPIE,A,Max,R10CHINA+,2054,11.065035195096181
REMIND-MAgPIE,A,Max,R10CHINA+,2055,10.882889271745457
REMIND-MAgPIE,A,Max,R10CHINA+,2056,10.700743348394731
REMIND-MAgPIE,A,Max,R10CHINA+,2057,10.518597425044005
REMIND-MAgPIE,A,Max,R10CHINA+,2058,10.33645150169328
REMIND-MAgPIE,A,Max,R10CHINA+,2059,10.154305578342555
REMIND-MAgPIE,A,Max,R10CHINA+,2060,9.97215965499183
REMIND-MAgPIE,A,Max,R10CHINA+,2061,9.817287797507115
REMIND-MAgPIE,A,Max,R10CHINA+,2062,9.6624159400224
REMIND-MAgPIE,A,Max,R10CHINA+,2063,9.507544082537684
REMIND-MAgPIE,A,Max,R10CHINA+,2064,9.35267222505297
REMIND-MAgPIE,A,Max,R10CHINA+,2065,9.197800367568256
REMIND-MAgPIE,A,Max,R10CHINA+,2066,9.042928510083541
REMIND-MAgPIE,A,Max,R10CHINA+,2067,8.888056652598827
REMIND-MAgPIE,A,Max,R10CHINA+,2068,8.733184795114111
REMIND-MAgPIE,A,Max,R10CHINA+,2069,8.578312937629397
REMIND-MAgPIE,A,Max,R10CHINA+,2070,8.423441080144682
REMIND-MAgPIE,A,Max,R10CHINA+,2071,8.239923865144341
REMIND-MAgPIE,A,Max,R10CHINA+,2072,8.056406650144
REMIND-MAgPIE,A,Max,R10CHINA+,2073,7.87288943514366
REMIND-MAgPIE,A,Max,R10CHINA+,2074,7.689372220143318
REMIND-MAgPIE,A,Max,R10CHINA+,2075,7.505855005142977
REMIND-MAgPIE,A,Max,R10CHINA+,2076,7.322337790142636
REMIND-MAgPIE,A,Max,R10CHINA+,2077,7.1388205751422955
REMIND-MAgPIE,A,Max,R10CHINA+,2078,6.955303360141954
REMIND-MAgPIE,A,Max,R10CHINA+,2079,6.771786145141613
REMIND-MAgPIE,A,Max,R10CHINA+,2080,6.588268930141272
REMIND-MAgPIE,A,Max,R10CHINA+,2081,6.414553082341929
REMIND-MAgPIE,A,Max,R10CHINA+,2082,6.240837234542584
REMIND-MAgPIE,A,Max,R10CHINA+,2083,6.067121386743241
REMIND-MAgPIE,A,Max,R10CHINA+,2084,5.893405538943897
REMIND-MAgPIE,A,Max,R10CHINA+,2085,5.719689691144554
REMIND-MAgPIE,A,Max,R10CHINA+,2086,5.545973843345211
REMIND-MAgPIE,A,Max,R10CHINA+,2087,5.3722579955458665
REMIND-MAgPIE,A,Max,R10CHINA+,2088,5.198542147746523
REMIND-MAgPIE,A,Max,R10CHINA+,2089,5.024826299947179
REMIND-MAgPIE,A,Max,R10CHINA+,2090,4.851110452147836
REMIND-MAgPIE,A,Max,R10CHINA+,2091,4.731102620637676
REMIND-MAgPIE,A,Max,R10CHINA+,2092,4.611094789127517
REMIND-MAgPIE,A,Max,R10CHINA+,2093,4.491086957617357
REMIND-MAgPIE,A,Max,R10CHINA+,2094,4.3710791261071975
REMIND-MAgPIE,A,Max,R10CHINA+,2095,4.251071294597038
