model,case,aggregate,r10,year,gtco2
REMIND-MAgPIE,A,Median,SAS,2069,8.493563454258107
REMIND-MAgPIE,A,Median,SAS,2070,8.612218571078671
REMIND-MAgPIE,A,Median,SAS,2071,8.753240338877248
REMIND-MAgPIE,A,Median,SAS,2072,8.894262106675823
REMIND-MAgPIE,A,Median,SAS,2073,9.0352838744744
REMIND-MAgPIE,A,Median,SAS,2074,9.176305642272977
REMIND-MAgPIE,A,Median,SAS,2075,9.317327410071552
REMIND-MAgPIE,A,Median,SAS,2076,9.45834917787013
REMIND-MAgPIE,A,Median,SAS,2077,9.599370945668706
REMIND-MAgPIE,A,Median,SAS,2078,9.740392713467283
REMIND-MAgPIE,A,Median,SAS,2079,9.881414481265859
REMIND-MAgPIE,A,Median,SAS,2080,10.022436249064436
REMIND-MAgPIE,A,Median,SAS,2081,10.052096652469878
REMIND-MAgPIE,A,Median,SAS,2082,10.081757055875322
REMIND-MAgPIE,A,Median,SAS,2083,10.111417459280766
REMIND-MAgPIE,A,Median,SAS,2084,10.141077862686208
REMIND-MAgPIE,A,Median,SAS,2085,10.17073826609165
REMIND-MAgPIE,A,Median,SAS,2086,10.200398669497094
REMIND-MAgPIE,A,Median,SAS,2087,10.230059072902538
REMIND-MAgPIE,A,Median,SAS,2088,10.25971947630798
REMIND-MAgPIE,A,Median,SAS,2089,10.289379879713422
REMIND-MAgPIE,A,Median,SAS,2090,10.319040283118866
REMIND-MAgPIE,A,Median,SAS,2091,10.291209669233153
REMIND-MAgPIE,A,Median,SAS,2092,10.263379055347437
REMIND-MAgPIE,A,Median,SAS,2093,10.235548441461724
REMIND-MAgPIE,A,Median,SAS,2094,10.207717827576008
REMIND-MAgPIE,A,Median,SAS,2095,10.179887213690295
REMIND-MAgPIE,A,Median,SAS,2096,10.152056599804581
REMIND-MAgPIE,A,Median,SAS,2097,10.124225985918866
REMIND-MAgPIE,A,Median,SAS,2098,10.096395372033152
REMIND-MAgPIE,A,Median,SAS,2099,10.068564758147437
REMIND-MAgPIE,A,Median,SAS,2100,10.040734144261723
REMIND-MAgPIE,A,Min,SAS,1990,0.6668395319999999
REMIND-MAgPIE,A,Min,SAS,1991,0.7050025429999999
REMIND-MAgPIE,A,Min,SAS,1992,0.7511090490000001
REMIND-MAgPIE,A,Min,SAS,1993,0.778777203
REMIND-MAgPIE,A,Min,SAS,1994,0.8245387690000001
REMIND-MAgPIE,A,Min,SAS,1995,0.875156331
REMIND-MAgPIE,A,Min,SAS,1996,0.9499336109999998
REMIND-MAgPIE,A,Min,SAS,1997,0.9871106369999999
REMIND-MAgPIE,A,Min,SAS,1998,1.0076312749999998
REMIND-MAgPIE,A,Min,SAS,1999,1.088530636
REMIND-MAgPIE,A,Min,SAS,2000,1.123056765
REMIND-MAgPIE,A,Min,SAS,2001,1.1428825649999999
REMIND-MAgPIE,A,Min,SAS,2002,1.182444976
REMIND-MAgPIE,A,Min,SAS,2003,1.226314708
REMIND-MAgPIE,A,Min,SAS,2004,1.307607034
REMIND-MAgPIE,A,Min,SAS,2005,1.3758513909999999
REMIND-MAgPIE,A,Min,SAS,2006,1.495270132
REMIND-MAgPIE,A,Min,SAS,2007,1.60924647
REMIND-MAgPIE,A,Min,SAS,2008,1.7095184880000005
REMIND-MAgPIE,A,Min,SAS,2009,1.8415220650000002
REMIND-MAgPIE,A,Min,SAS,2010,1.9128995880000002
REMIND-MAgPIE,A,Min,SAS,2011,2.009582189
REMIND-MAgPIE,A,Min,SAS,2012,2.174542161
REMIND-MAgPIE,A,Min,SAS,2013,2.240410637
REMIND-MAgPIE,A,Min,SAS,2014,2.40740731
REMIND-MAgPIE,A,Min,SAS,2015,2.5125283490000005
REMIND-MAgPIE,A,Min,SAS,2016,2.671490124
REMIND-MAgPIE,A,Min,SAS,2017,2.771532552
REMIND-MAgPIE,A,Min,SAS,2018,2.9296062540000003
REMIND-MAgPIE,A,Min,SAS,2019,2.9690413610000004
REMIND-MAgPIE,A,Min,SAS,2020,2.7657537319999994
REMIND-MAgPIE,A,Min,SAS,2021,3.0472450209999993
REMIND-MAgPIE,A,Min,SAS,2022,3.179679049
REMIND-MAgPIE,A,Min,SAS,2023,3.3037838864454314
REMIND-MAgPIE,A,Min,SAS,2024,3.4278887238908626
REMIND-MAgPIE,A,Min,SAS,2025,3.5519935613362934
REMIND-MAgPIE,A,Min,SAS,2026,3.6760983987817246
REMIND-MAgPIE,A,Min,SAS,2027,3.800203236227156
REMIND-MAgPIE,A,Min,SAS,2028,3.924308073672587
REMIND-MAgPIE,A,Min,SAS,2029,4.048412911118018
REMIND-MAgPIE,A,Min,SAS,2030,4.1725177485634495
REMIND-MAgPIE,A,Min,SAS,2031,4.174352647678668
REMIND-MAgPIE,A,Min,SAS,2032,4.176187546793886
REMIND-MAgPIE,A,Min,SAS,2033,4.1780224459091055
REMIND-MAgPIE,A,Min,SAS,2034,4.179857345024324
REMIND-MAgPIE,A,Min,SAS,2035,4.181692244139542
REMIND-MAgPIE,A,Min,SAS,2036,4.183527143254761
REMIND-MAgPIE,A,Min,SAS,2037,4.185362042369979
REMIND-MAgPIE,A,Min,SAS,2038,4.187196941485198
REMIND-MAgPIE,A,Min,SAS,2039,4.189031840600417
REMIND-MAgPIE,A,Min,SAS,2040,4.190866739715635
REMIND-MAgPIE,A,Min,SAS,2041,4.217485467845928
REMIND-MAgPIE,A,Min,SAS,2042,4.24410419597622
REMIND-MAgPIE,A,Min,SAS,2043,4.270722924106513
REMIND-MAgPIE,A,Min,SAS,2044,4.297341652236805
REMIND-MAgPIE,A,Min,SAS,2045,4.323960380367098
REMIND-MAgPIE,A,Min,SAS,2046,4.350579108497391
REMIND-MAgPIE,A,Min,SAS,2047,4.377197836627683
REMIND-MAgPIE,A,Min,SAS,2048,4.403816564757976
REMIND-MAgPIE,A,Min,SAS,2049,4.430435292888268
REMIND-MAgPIE,A,Min,SAS,2050,4.457054021018561
REMIND-MAgPIE,A,Min,SAS,2051,4.536583804214783
REMIND-MAgPIE,A,Min,SAS,2052,4.6161135874110055
REMIND-MAgPIE,A,Min,SAS,2053,4.695643370607227
REMIND-MAgPIE,A,Min,SAS,2054,4.775173153803449
REMIND-MAgPIE,A,Min,SAS,2055,4.85470293699967
REMIND-MAgPIE,A,Min,SAS,2056,4.934232720195892
REMIND-MAgPIE,A,Min,SAS,2057,5.013762503392114
REMIND-MAgPIE,A,Min,SAS,2058,5.093292286588335
REMIND-MAgPIE,A,Min,SAS,2059,5.172822069784557
REMIND-MAgPIE,A,Min,SAS,2060,5.2523518529807784
REMIND-MAgPIE,A,Min,SAS,2061,5.331496701241212
REMIND-MAgPIE,A,Min,SAS,2062,5.410641549501646
REMIND-MAgPIE,A,Min,SAS,2063,5.48978639776208
REMIND-MAgPIE,A,Min,SAS,2064,5.5689312460225135
REMIND-MAgPIE,A,Min,SAS,2065,5.648076094282947
REMIND-MAgPIE,A,Min,SAS,2066,5.727220942543381
REMIND-MAgPIE,A,Min,SAS,2067,5.806365790803815
REMIND-MAgPIE,A,Min,SAS,2068,5.885510639064249
REMIND-MAgPIE,A,Min,SAS,2069,5.964655487324682
REMIND-MAgPIE,A,Min,SAS,2070,6.043800335585116
REMIND-MAgPIE,A,Min,SAS,2071,6.128733787961763
REMIND-MAgPIE,A,Min,SAS,2072,6.21366724033841
REMIND-MAgPIE,A,Min,SAS,2073,6.2986006927150555
REMIND-MAgPIE,A,Min,SAS,2074,6.383534145091702
REMIND-MAgPIE,A,Min,SAS,2075,6.468467597468349
REMIND-MAgPIE,A,Min,SAS,2076,6.553401049844996
REMIND-MAgPIE,A,Min,SAS,2077,6.6383345022216425
REMIND-MAgPIE,A,Min,SAS,2078,6.723267954598288
REMIND-MAgPIE,A,Min,SAS,2079,6.808201406974935
REMIND-MAgPIE,A,Min,SAS,2080,6.893134859351582
REMIND-MAgPIE,A,Min,SAS,2081,6.914784182704174
REMIND-MAgPIE,A,Min,SAS,2082,6.936433506056766
REMIND-MAgPIE,A,Min,SAS,2083,6.958082829409358
REMIND-MAgPIE,A,Min,SAS,2084,6.97973215276195
REMIND-MAgPIE,A,Min,SAS,2085,7.001381476114542
REMIND-MAgPIE,A,Min,SAS,2086,7.023030799467135
REMIND-MAgPIE,A,Min,SAS,2087,7.0446801228197264
REMIND-MAgPIE,A,Min,SAS,2088,7.066329446172318
REMIND-MAgPIE,A,Min,SAS,2089,7.087978769524911
REMIND-MAgPIE,A,Min,SAS,2090,7.109628092877503
REMIND-MAgPIE,A,Min,SAS,2091,7.0473251979141205
REMIND-MAgPIE,A,Min,SAS,2092,6.985022302950738
REMIND-MAgPIE,A,Min,SAS,2093,6.922719407987355
REMIND-MAgPIE,A,Min,SAS,2094,6.8604165130239725
REMIND-MAgPIE,A,Min,SAS,2095,6.79811361806059
REMIND-MAgPIE,A,Min,SAS,2096,6.735810723097208
REMIND-MAgPIE,A,Min,SAS,2097,6.673507828133825
REMIND-MAgPIE,A,Min,SAS,2098,6.611204933170442
REMIND-MAgPIE,A,Min,SAS,2099,6.54890203820706
REMIND-MAgPIE,A,Min,SAS,2100,6.486599143243677
REMIND-MAgPIE,C,Max,SAS,1990,0.6668395319999999
REMIND-MAgPIE,C,Max,SAS,1991,0.7050025429999999
REMIND-MAgPIE,C,Max,SAS,1992,0.7511090490000001
REMIND-MAgPIE,C,Max,SAS,1993,0.778777203
REMIND-MAgPIE,C,Max,SAS,1994,0.8245387690000001
REMIND-MAgPIE,C,Max,SAS,1995,0.875156331
REMIND-MAgPIE,C,Max,SAS,1996,0.9499336109999998
REMIND-MAgPIE,C,Max,SAS,1997,0.9871106369999999
REMIND-MAgPIE,C,Max,SAS,1998,1.0076312749999998
REMIND-MAgPIE,C,Max,SAS,1999,1.088530636
REMIND-MAgPIE,C,Max,SAS,2000,1.123056765
REMIND-MAgPIE,C,Max,SAS,2001,1.1428825649999999
REMIND-MAgPIE,C,Max,SAS,2002,1.182444976
REMIND-MAgPIE,C,Max,SAS,2003,1.226314708
REMIND-MAgPIE,C,Max,SAS,2004,1.307607034
REMIND-MAgPIE,C,Max,SAS,2005,1.3758513909999999
REMIND-MAgPIE,C,Max,SAS,2006,1.495270132
REMIND-MAgPIE,C,Max,SAS,2007,1.60924647
REMIND-MAgPIE,C,Max,SAS,2008,1.7095184880000005
REMIND-MAgPIE,C,Max,SAS,2009,1.8415220650000002
REMIND-MAgPIE,C,Max,SAS,2010,1.9128995880000002
REMIND-MAgPIE,C,Max,SAS,2011,2.009582189
REMIND-MAgPIE,C,Max,SAS,2012,2.174542161
REMIND-MAgPIE,C,Max,SAS,2013,2.240410637
REMIND-MAgPIE,C,Max,SAS,2014,2.40740731
REMIND-MAgPIE,C,Max,SAS,2015,2.5125283490000005
REMIND-MAgPIE,C,Max,SAS,2016,2.671490124
REMIND-MAgPIE,C,Max,SAS,2017,2.771532552
REMIND-MAgPIE,C,Max,SAS,2018,2.9296062540000003
REMIND-MAgPIE,C,Max,SAS,2019,2.9690413610000004
REMIND-MAgPIE,C,Max,SAS,2020,2.7657537319999994
REMIND-MAgPIE,C,Max,SAS,2021,3.0472450209999993
REMIND-MAgPIE,C,Max,SAS,2022,3.179679049
REMIND-MAgPIE,C,Max,SAS,2023,3.3646016588668
REMIND-MAgPIE,C,Max,SAS,2024,3.5495242687336006
REMIND-MAgPIE,C,Max,SAS,2025,3.734446878600401
REMIND-MAgPIE,C,Max,SAS,2026,3.9193694884672015
REMIND-MAgPIE,C,Max,SAS,2027,4.104292098334001
REMIND-MAgPIE,C,Max,SAS,2028,4.289214708200802
REMIND-MAgPIE,C,Max,SAS,2029,4.474137318067602
REMIND-MAgPIE,C,Max,SAS,2030,4.659059927934402
REMIND-MAgPIE,C,Max,SAS,2031,4.641038041795398
REMIND-MAgPIE,C,Max,SAS,2032,4.623016155656393
REMIND-MAgPIE,C,Max,SAS,2033,4.604994269517389
REMIND-MAgPIE,C,Max,SAS,2034,4.586972383378385
REMIND-MAgPIE,C,Max,SAS,2035,4.568950497239381
REMIND-MAgPIE,C,Max,SAS,2036,4.550928611100376
REMIND-MAgPIE,C,Max,SAS,2037,4.532906724961372
REMIND-MAgPIE,C,Max,SAS,2038,4.514884838822368
REMIND-MAgPIE,C,Max,SAS,2039,4.4968629526833634
REMIND-MAgPIE,C,Max,SAS,2040,4.478841066544359
REMIND-MAgPIE,C,Max,SAS,2041,4.471725728398954
REMIND-MAgPIE,C,Max,SAS,2042,4.464610390253548
REMIND-MAgPIE,C,Max,SAS,2043,4.4574950521081425
REMIND-MAgPIE,C,Max,SAS,2044,4.450379713962737
REMIND-MAgPIE,C,Max,SAS,2045,4.443264375817331
REMIND-MAgPIE,C,Max,SAS,2046,4.4361490376719255
REMIND-MAgPIE,C,Max,SAS,2047,4.42903369952652
REMIND-MAgPIE,C,Max,SAS,2048,4.421918361381114
REMIND-MAgPIE,C,Max,SAS,2049,4.4148030232357085
REMIND-MAgPIE,C,Max,SAS,2050,4.407687685090303
REMIND-MAgPIE,C,Max,SAS,2051,4.36664829766934
REMIND-MAgPIE,C,Max,SAS,2052,4.325608910248377
REMIND-MAgPIE,C,Max,SAS,2053,4.2845695228274145
REMIND-MAgPIE,C,Max,SAS,2054,4.243530135406451
REMIND-MAgPIE,C,Max,SAS,2055,4.202490747985488
REMIND-MAgPIE,C,Max,SAS,2056,4.1614513605645245
REMIND-MAgPIE,C,Max,SAS,2057,4.120411973143562
REMIND-MAgPIE,C,Max,SAS,2058,4.079372585722599
REMIND-MAgPIE,C,Max,SAS,2059,4.038333198301635
REMIND-MAgPIE,C,Max,SAS,2060,3.997293810880672
REMIND-MAgPIE,C,Max,SAS,2061,3.9050395261166564
REMIND-MAgPIE,C,Max,SAS,2062,3.812785241352641
REMIND-MAgPIE,C,Max,SAS,2063,3.7205309565886253
REMIND-MAgPIE,C,Max,SAS,2064,3.6282766718246098
REMIND-MAgPIE,C,Max,SAS,2065,3.5360223870605942
REMIND-MAgPIE,C,Max,SAS,2066,3.4437681022965787
REMIND-MAgPIE,C,Max,SAS,2067,3.351513817532563
REMIND-MAgPIE,C,Max,SAS,2068,3.259259532768547
REMIND-MAgPIE,C,Max,SAS,2069,3.1670052480045316
REMIND-MAgPIE,C,Max,SAS,2070,3.074750963240516
REMIND-MAgPIE,C,Max,SAS,2071,3.1318963113262455
REMIND-MAgPIE,C,Max,SAS,2072,3.1890416594119744
REMIND-MAgPIE,C,Max,SAS,2073,3.2461870074977037
REMIND-MAgPIE,C,Max,SAS,2074,3.3033323555834326
REMIND-MAgPIE,C,Max,SAS,2075,3.360477703669162
REMIND-MAgPIE,C,Max,SAS,2076,3.4176230517548913
REMIND-MAgPIE,C,Max,SAS,2077,3.4747683998406202
REMIND-MAgPIE,C,Max,SAS,2078,3.5319137479263496
REMIND-MAgPIE,C,Max,SAS,2079,3.589059096012079
REMIND-MAgPIE,C,Max,SAS,2080,3.646204444097808
REMIND-MAgPIE,C,Max,SAS,2081,3.6802491711546197
REMIND-MAgPIE,C,Max,SAS,2082,3.7142938982114315
REMIND-MAgPIE,C,Max,SAS,2083,3.7483386252682434
REMIND-MAgPIE,C,Max,SAS,2084,3.782383352325055
REMIND-MAgPIE,C,Max,SAS,2085,3.8164280793818666
REMIND-MAgPIE,C,Max,SAS,2086,3.8504728064386784
REMIND-MAgPIE,C,Max,SAS,2087,3.8845175334954902
REMIND-MAgPIE,C,Max,SAS,2088,3.918562260552302
REMIND-MAgPIE,C,Max,SAS,2089,3.952606987609114
REMIND-MAgPIE,C,Max,SAS,2090,3.9866517146659257
REMIND-MAgPIE,C,Max,SAS,2091,3.991056956696974
REMIND-MAgPIE,C,Max,SAS,2092,3.995462198728022
REMIND-MAgPIE,C,Max,SAS,2093,3.99986744075907
REMIND-MAgPIE,C,Max,SAS,2094,4.004272682790118
REMIND-MAgPIE,C,Max,SAS,2095,4.008677924821166
REMIND-MAgPIE,C,Max,SAS,2096,4.013083166852215
REMIND-MAgPIE,C,Max,SAS,2097,4.0174884088832625
REMIND-MAgPIE,C,Max,SAS,2098,4.02189365091431
REMIND-MAgPIE,C,Max,SAS,2099,4.026298892945359
REMIND-MAgPIE,C,Max,SAS,2100,4.030704134976407
REMIND-MAgPIE,C,Median,SAS,1990,0.6668395319999999
REMIND-MAgPIE,C,Median,SAS,1991,0.7050025429999999
REMIND-MAgPIE,C,Median,SAS,1992,0.7511090490000001
REMIND-MAgPIE,C,Median,SAS,1993,0.778777203
REMIND-MAgPIE,C,Median,SAS,1994,0.8245387690000001
REMIND-MAgPIE,C,Median,SAS,1995,0.875156331
REMIND-MAgPIE,C,Median,SAS,1996,0.9499336109999998
REMIND-MAgPIE,C,Median,SAS,1997,0.9871106369999999
REMIND-MAgPIE,C,Median,SAS,1998,1.0076312749999998
REMIND-MAgPIE,C,Median,SAS,1999,1.088530636
REMIND-MAgPIE,C,Median,SAS,2000,1.123056765
REMIND-MAgPIE,C,Median,SAS,2001,1.1428825649999999
REMIND-MAgPIE,C,Median,SAS,2002,1.182444976
REMIND-MAgPIE,C,Median,SAS,2003,1.226314708
REMIND-MAgPIE,C,Median,SAS,2004,1.307607034
REMIND-MAgPIE,C,Median,SAS,2005,1.3758513909999999
REMIND-MAgPIE,C,Median,SAS,2006,1.495270132
REMIND-MAgPIE,C,Median,SAS,2007,1.60924647
REMIND-MAgPIE,C,Median,SAS,2008,1.7095184880000005
REMIND-MAgPIE,C,Median,SAS,2009,1.8415220650000002
REMIND-MAgPIE,C,Median,SAS,2010,1.9128995880000002
REMIND-MAgPIE,C,Median,SAS,2011,2.009582189
REMIND-MAgPIE,C,Median,SAS,2012,2.174542161
REMIND-MAgPIE,C,Median,SAS,2013,2.240410637
REMIND-MAgPIE,C,Median,SAS,2014,2.40740731
REMIND-MAgPIE,C,Median,SAS,2015,2.5125283490000005
REMIND-MAgPIE,C,Median,SAS,2016,2.671490124
REMIND-MAgPIE,C,Median,SAS,2017,2.771532552
REMIND-MAgPIE,C,Median,SAS,2018,2.9296062540000003
REMIND-MAgPIE,C,Median,SAS,2019,2.9690413610000004
REMIND-MAgPIE,C,Median,SAS,2020,2.7657537319999994
REMIND-MAgPIE,C,Median,SAS,2021,3.0472450209999993
REMIND-MAgPIE,C,Median,SAS,2022,3.179679049
REMIND-MAgPIE,C,Median,SAS,2023,3.344101579725805
REMIND-MAgPIE,C,Median,SAS,2024,3.5085241104516096
REMIND-MAgPIE,C,Median,SAS,2025,3.6729466411774148
REMIND-MAgPIE,C,Median,SAS,2026,3.8373691719032195
REMIND-MAgPIE,C,Median,SAS,2027,4.001791702629024
REMIND-MAgPIE,C,Median,SAS,2028,4.166214233354829
REMIND-MAgPIE,C,Median,SAS,2029,4.330636764080634
REMIND-MAgPIE,C,Median,SAS,2030,4.495059294806438
REMIND-MAgPIE,C,Median,SAS,2031,4.431033639016647
REMIND-MAgPIE,C,Median,SAS,2032,4.367007983226856
REMIND-MAgPIE,C,Median,SAS,2033,4.302982327437063
REMIND-MAgPIE,C,Median,SAS,2034,4.238956671647272
REMIND-MAgPIE,C,Median,SAS,2035,4.174931015857481
REMIND-MAgPIE,C,Median,SAS,2036,4.110905360067689
REMIND-MAgPIE,C,Median,SAS,2037,4.046879704277898
REMIND-MAgPIE,C,Median,SAS,2038,3.982854048488106
REMIND-MAgPIE,C,Median,SAS,2039,3.9188283926983143
REMIND-MAgPIE,C,Median,SAS,2040,3.854802736908523
REMIND-MAgPIE,C,Median,SAS,2041,3.8188792860577863
REMIND-MAgPIE,C,Median,SAS,2042,3.78295583520705
REMIND-MAgPIE,C,Median,SAS,2043,3.7470323843563134
REMIND-MAgPIE,C,Median,SAS,2044,3.711108933505577
REMIND-MAgPIE,C,Median,SAS,2045,3.6751854826548405
REMIND-MAgPIE,C,Median,SAS,2046,3.639262031804104
REMIND-MAgPIE,C,Median,SAS,2047,3.6033385809533676
REMIND-MAgPIE,C,Median,SAS,2048,3.567415130102631
REMIND-MAgPIE,C,Median,SAS,2049,3.5314916792518947
REMIND-MAgPIE,C,Median,SAS,2050,3.495568228401158
REMIND-MAgPIE,C,Median,SAS,2051,3.456139488096744
REMIND-MAgPIE,C,Median,SAS,2052,3.416710747792331
REMIND-MAgPIE,C,Median,SAS,2053,3.377282007487917
REMIND-MAgPIE,C,Median,SAS,2054,3.337853267183503
REMIND-MAgPIE,C,Median,SAS,2055,3.298424526879089
REMIND-MAgPIE,C,Median,SAS,2056,3.258995786574675
REMIND-MAgPIE,C,Median,SAS,2057,3.219567046270261
REMIND-MAgPIE,C,Median,SAS,2058,3.180138305965847
REMIND-MAgPIE,C,Median,SAS,2059,3.140709565661433
REMIND-MAgPIE,C,Median,SAS,2060,3.1012808253570188
REMIND-MAgPIE,C,Median,SAS,2061,3.0053051113024964
REMIND-MAgPIE,C,Median,SAS,2062,2.9093293972479737
REMIND-MAgPIE,C,Median,SAS,2063,2.8133536831934514
REMIND-MAgPIE,C,Median,SAS,2064,2.7173779691389286
REMIND-MAgPIE,C,Median,SAS,2065,2.6214022550844063
REMIND-MAgPIE,C,Median,SAS,2066,2.525426541029884
REMIND-MAgPIE,C,Median,SAS,2067,2.429450826975361
REMIND-MAgPIE,C,Median,SAS,2068,2.333475112920839
REMIND-MAgPIE,C,Median,SAS,2069,2.237499398866316
REMIND-MAgPIE,C,Median,SAS,2070,2.141523684811794
REMIND-MAgPIE,C,Median,SAS,2071,2.181516905193274
REMIND-MAgPIE,C,Median,SAS,2072,2.221510125574754
REMIND-MAgPIE,C,Median,SAS,2073,2.2615033459562337
REMIND-MAgPIE,C,Median,SAS,2074,2.301496566337714
REMIND-MAgPIE,C,Median,SAS,2075,2.341489786719194
REMIND-MAgPIE,C,Median,SAS,2076,2.381483007100674
REMIND-MAgPIE,C,Median,SAS,2077,2.421476227482154
REMIND-MAgPIE,C,Median,SAS,2078,2.4614694478636343
REMIND-MAgPIE,C,Median,SAS,2079,2.501462668245114
REMIND-MAgPIE,C,Median,SAS,2080,2.541455888626594
REMIND-MAgPIE,C,Median,SAS,2081,2.5492525090590576
REMIND-MAgPIE,C,Median,SAS,2082,2.557049129491521
REMIND-MAgPIE,C,Median,SAS,2083,2.5648457499239847
REMIND-MAgPIE,C,Median,SAS,2084,2.5726423703564483
REMIND-MAgPIE,C,Median,SAS,2085,2.5804389907889123
REMIND-MAgPIE,C,Median,SAS,2086,2.588235611221376
REMIND-MAgPIE,C,Median,SAS,2087,2.5960322316538393
REMIND-MAgPIE,C,Median,SAS,2088,2.603828852086303
REMIND-MAgPIE,C,Median,SAS,2089,2.6116254725187664
REMIND-MAgPIE,C,Median,SAS,2090,2.61942209295123
REMIND-MAgPIE,C,Median,SAS,2091,2.5950088529681015
REMIND-MAgPIE,C,Median,SAS,2092,2.570595612984973
REMIND-MAgPIE,C,Median,SAS,2093,2.5461823730018445
REMIND-MAgPIE,C,Median,SAS,2094,2.521769133018716
REMIND-MAgPIE,C,Median,SAS,2095,2.4973558930355875
REMIND-MAgPIE,C,Median,SAS,2096,2.472942653052459
REMIND-MAgPIE,C,Median,SAS,2097,2.4485294130693305
REMIND-MAgPIE,C,Median,SAS,2098,2.424116173086202
REMIND-MAgPIE,C,Median,SAS,2099,2.3997029331030735
REMIND-MAgPIE,C,Median,SAS,2100,2.375289693119945
REMIND-MAgPIE,C,Min,SAS,1990,0.6668395319999999
REMIND-MAgPIE,C,Min,SAS,1991,0.7050025429999999
REMIND-MAgPIE,C,Min,SAS,1992,0.7511090490000001
REMIND-MAgPIE,C,Min,SAS,1993,0.778777203
REMIND-MAgPIE,C,Min,SAS,1994,0.8245387690000001
REMIND-MAgPIE,C,Min,SAS,1995,0.875156331
REMIND-MAgPIE,C,Min,SAS,1996,0.9499336109999998
REMIND-MAgPIE,C,Min,SAS,1997,0.9871106369999999
REMIND-MAgPIE,C,Min,SAS,1998,1.0076312749999998
REMIND-MAgPIE,C,Min,SAS,1999,1.088530636
REMIND-MAgPIE,C,Min,SAS,2000,1.123056765
REMIND-MAgPIE,C,Min,SAS,2001,1.1428825649999999
REMIND-MAgPIE,C,Min,SAS,2002,1.182444976
REMIND-MAgPIE,C,Min,SAS,2003,1.226314708
REMIND-MAgPIE,C,Min,SAS,2004,1.307607034
REMIND-MAgPIE,C,Min,SAS,2005,1.3758513909999999
REMIND-MAgPIE,C,Min,SAS,2006,1.495270132
REMIND-MAgPIE,C,Min,SAS,2007,1.60924647
REMIND-MAgPIE,C,Min,SAS,2008,1.7095184880000005
REMIND-MAgPIE,C,Min,SAS,2009,1.8415220650000002
REMIND-MAgPIE,C,Min,SAS,2010,1.9128995880000002
REMIND-MAgPIE,C,Min,SAS,2011,2.009582189
REMIND-MAgPIE,C,Min,SAS,2012,2.174542161
REMIND-MAgPIE,C,Min,SAS,2013,2.240410637
REMIND-MAgPIE,C,Min,SAS,2014,2.40740731
REMIND-MAgPIE,C,Min,SAS,2015,2.5125283490000005
REMIND-MAgPIE,C,Min,SAS,2016,2.671490124
REMIND-MAgPIE,C,Min,SAS,2017,2.771532552
REMIND-MAgPIE,C,Min,SAS,2018,2.9296062540000003
REMIND-MAgPIE,C,Min,SAS,2019,2.9690413610000004
REMIND-MAgPIE,C,Min,SAS,2020,2.7657537319999994
REMIND-MAgPIE,C,Min,SAS,2021,3.0472450209999993
REMIND-MAgPIE,C,Min,SAS,2022,3.179679049
REMIND-MAgPIE,C,Min,SAS,2023,3.3037838864454314
REMIND-MAgPIE,C,Min,SAS,2024,3.4278887238908626
REMIND-MAgPIE,C,Min,SAS,2025,3.5519935613362934
REMIND-MAgPIE,C,Min,SAS,2026,3.6760983987817246
REMIND-MAgPIE,C,Min,SAS,2027,3.800203236227156
REMIND-MAgPIE,C,Min,SAS,2028,3.924308073672587
REMIND-MAgPIE,C,Min,SAS,2029,4.048412911118018
REMIND-MAgPIE,C,Min,SAS,2030,4.1725177485634495
REMIND-MAgPIE,C,Min,SAS,2031,4.077727723626154
REMIND-MAgPIE,C,Min,SAS,2032,3.9829376986888576
REMIND-MAgPIE,C,Min,SAS,2033,3.8881476737515617
REMIND-MAgPIE,C,Min,SAS,2034,3.7933576488142657
REMIND-MAgPIE,C,Min,SAS,2035,3.69856762387697
REMIND-MAgPIE,C,Min,SAS,2036,3.603777598939674
REMIND-MAgPIE,C,Min,SAS,2037,3.508987574002378
REMIND-MAgPIE,C,Min,SAS,2038,3.414197549065082
REMIND-MAgPIE,C,Min,SAS,2039,3.319407524127786
REMIND-MAgPIE,C,Min,SAS,2040,3.22461749919049
REMIND-MAgPIE,C,Min,SAS,2041,3.1398748275159925
REMIND-MAgPIE,C,Min,SAS,2042,3.055132155841495
REMIND-MAgPIE,C,Min,SAS,2043,2.9703894841669967
REMIND-MAgPIE,C,Min,SAS,2044,2.885646812492499
REMIND-MAgPIE,C,Min,SAS,2045,2.8009041408180013
REMIND-MAgPIE,C,Min,SAS,2046,2.7161614691435036
REMIND-MAgPIE,C,Min,SAS,2047,2.631418797469006
REMIND-MAgPIE,C,Min,SAS,2048,2.5466761257945083
REMIND-MAgPIE,C,Min,SAS,2049,2.4619334541200106
REMIND-MAgPIE,C,Min,SAS,2050,2.377190782445513
REMIND-MAgPIE,C,Min,SAS,2051,2.3059381643252808
REMIND-MAgPIE,C,Min,SAS,2052,2.2346855462050486
REMIND-MAgPIE,C,Min,SAS,2053,2.1634329280848164
REMIND-MAgPIE,C,Min,SAS,2054,2.092180309964584
REMIND-MAgPIE,C,Min,SAS,2055,2.020927691844352
REMIND-MAgPIE,C,Min,SAS,2056,1.9496750737241197
REMIND-MAgPIE,C,Min,SAS,2057,1.8784224556038875
REMIND-MAgPIE,C,Min,SAS,2058,1.8071698374836551
REMIND-MAgPIE,C,Min,SAS,2059,1.735917219363423
