model,scen,r10,peakyearbin,netzeroyearbin,gtco2_cmltv,gtco2_orig_cmltv,gtco2_cdr_cmltv,modelledpaths,pkyearbin,nzyearbin
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR10p,R10LAM,peak: 2020,net-zero: 2060,44.805978629691595,48.99817145513112,43.432287541590746,86,2020,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR10p,R10NAM,peak: 2020,net-zero: 2070,129.00425218202355,131.63464407435333,8.405979784724055,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR10p,R10PAO,peak: 2020,net-zero: 2060,28.935559801480537,30.237986376600333,0.0020005160704483797,134,2020,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR10p,R10SAS,peak: 2020,net-zero: 2110,153.3973552458613,154.24234746506056,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10AFRMEA,peak: 2020,net-zero: 2110,197.00990983472514,200.1841968095856,0,161,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10EASPAS,peak: 2020,net-zero: 2110,332.96866865596456,316.7408087829059,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10EUR,peak: 2020,net-zero: 2110,99.06612156480743,99.11226115298223,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10FSU,peak: 2020,net-zero: 2110,58.41874885399058,58.81249642077474,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10LAM,peak: 2020,net-zero: 2070,47.45709813226108,48.49367428242449,16.612803609777163,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10NAM,peak: 2020,net-zero: 2110,119.30040413348594,117.55758122314359,0,262,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10PAO,peak: 2020,net-zero: 2110,30.386330331746738,30.32719596572982,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR1p,R10SAS,peak: 2020,net-zero: 2110,171.6041374183922,171.37720549430355,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10AFRMEA,peak: 2020,net-zero: 2110,187.56599571115976,191.81418825186722,0,161,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10EASPAS,peak: 2020,net-zero: 2110,337.2356366673856,321.28039470913683,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10EUR,peak: 2020,net-zero: 2110,106.89750947806374,107.42231859756413,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10FSU,peak: 2020,net-zero: 2110,59.56753775482702,60.37448969859495,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10LAM,peak: 2020,net-zero: 2070,48.603659334336754,50.38328382818141,27.901888638170885,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10NAM,peak: 2020,net-zero: 2090,130.84004845722026,129.86973142027958,0.16363297068287974,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10PAO,peak: 2020,net-zero: 2110,31.411468329505453,31.647623047364235,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR2p,R10SAS,peak: 2020,net-zero: 2110,164.029524481422,163.54234285395958,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10AFRMEA,peak: 2020,net-zero: 2110,182.10861989691344,187.098192028033,0,161,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10EASPAS,peak: 2020,net-zero: 2110,339.5497215160068,323.6611252568823,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10EUR,peak: 2020,net-zero: 2110,107.27280868395529,107.27288215296248,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10FSU,peak: 2020,net-zero: 2110,60.30735634520537,61.60064292565133,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10LAM,peak: 2020,net-zero: 2060,47.59673420530572,49.860844358169274,30.888008156413093,86,2020,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10NAM,peak: 2020,net-zero: 2090,133.0557204810168,132.5592412110846,0.09331498416283554,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10PAO,peak: 2020,net-zero: 2110,31.938148017547096,32.19290058886224,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR3p,R10SAS,peak: 2020,net-zero: 2110,161.65748919606716,161.05171345478036,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10AFRMEA,peak: 2030,net-zero: 2110,185.77101267207428,191.96634554645735,0,142,2030,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10EASPAS,peak: 2020,net-zero: 2110,341.80009588698965,327.4471584792701,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10EUR,peak: 2020,net-zero: 2110,107.90338718865533,108.05583518150924,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10FSU,peak: 2020,net-zero: 2110,60.01223988380093,61.82984554468607,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10LAM,peak: 2020,net-zero: 2060,47.378050473164315,49.88473705986497,31.292530023500934,86,2020,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10NAM,peak: 2020,net-zero: 2070,127.82989450438866,128.00245470739986,2.13051536536863,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10PAO,peak: 2020,net-zero: 2110,32.36301113369414,32.683368326568306,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000_DR4p,R10SAS,peak: 2020,net-zero: 2110,159.8908697218559,159.78576919147437,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10AFRMEA,peak: 2040,net-zero: 2090,176.14963362777564,185.08049776083047,2.3104395178017447,9,2040,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10EASPAS,peak: 2020,net-zero: 2100,364.6428242589459,353.3019706899038,0.10218856274783675,9,2020,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10EUR,peak: 2020,net-zero: 2110,114.37122739607479,115.55524863028883,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10FSU,peak: 2020,net-zero: 2090,66.63209523722969,69.71629192505877,0.4247148275216556,9,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10LAM,peak: 2020,net-zero: 2060,57.40945028180481,60.84014578500483,52.16166908642591,86,2020,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10NAM,peak: 2020,net-zero: 2070,143.91120112258034,145.37908733241136,19.045546095353174,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10PAO,peak: 2020,net-zero: 2070,34.8622449650261,35.800380072441634,1.8722627692230547,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f,R10SAS,peak: 2020,net-zero: 2110,146.39914805098672,145.57391493364375,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10AFRMEA,peak: 2040,net-zero: 2090,165.14044465120782,163.6197311381837,3.0821437910197678,9,2040,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10EASPAS,peak: 2020,net-zero: 2110,359.4087883367754,340.6682159484161,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10EUR,peak: 2020,net-zero: 2110,130.56131957177206,131.33499152699105,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10FSU,peak: 2020,net-zero: 2090,65.23666820462205,64.11044214812092,0.4568253792330661,9,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10LAM,peak: 2020,net-zero: 2070,52.55233419557938,51.45274468723528,48.77678255120372,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10NAM,peak: 2020,net-zero: 2070,151.67900189219444,150.5685446705275,16.78813032802718,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10PAO,peak: 2020,net-zero: 2070,38.023392863430274,39.15806253661745,1.2186480956874715,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_COV,R10SAS,peak: 2020,net-zero: 2110,167.56710241817802,166.91795194800216,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10AFRMEA,peak: 2040,net-zero: 2070,173.16071150629534,184.62693272844302,25.44695953750559,5,2040,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10EASPAS,peak: 2020,net-zero: 2080,393.8666609372271,392.4327879792485,12.510736682833134,61,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10EUR,peak: 2030,net-zero: 2070,116.96573664880823,119.65677033922026,6.82893673789736,6,2030,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10FSU,peak: 2020,net-zero: 2070,70.57007730248206,75.0691821529518,8.531398007406848,46,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10LAM,peak: 2030,net-zero: 2060,61.88913347404317,67.20560932232048,66.01588552576146,53,2030,2060
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10NAM,peak: 2020,net-zero: 2070,162.22776006680732,167.08859864175025,39.098349039754716,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10PAO,peak: 2020,net-zero: 2070,39.54080362851086,41.855128937243364,4.0293449635698675,74,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR10p,R10SAS,peak: 2030,net-zero: 2090,135.85773408460093,140.1518739635058,0.8283566374122079,9,2030,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10AFRMEA,peak: 2020,net-zero: 2110,199.54881916723397,202.61147446143,0,161,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10EASPAS,peak: 2020,net-zero: 2110,332.35823688551557,315.8275547764322,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10EUR,peak: 2020,net-zero: 2110,99.4187336212149,99.41964985207495,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10FSU,peak: 2020,net-zero: 2110,58.2856290523406,58.6343299126247,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10LAM,peak: 2020,net-zero: 2070,48.211553932270256,49.23263714100714,15.46930141085539,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10NAM,peak: 2020,net-zero: 2110,118.58291704784118,116.7636515823913,0,262,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10PAO,peak: 2020,net-zero: 2110,30.089714607796225,29.955775505402865,0,249,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR1p,R10SAS,peak: 2020,net-zero: 2110,173.3560459431454,173.0386990702038,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10AFRMEA,peak: 2020,net-zero: 2110,181.48215622207024,185.51574336369757,0,161,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10EASPAS,peak: 2020,net-zero: 2110,339.34084601669065,322.89810567877504,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10EUR,peak: 2020,net-zero: 2110,111.02148486967347,111.4697286057231,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10FSU,peak: 2020,net-zero: 2110,59.746409498784494,60.56573989503814,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10LAM,peak: 2020,net-zero: 2070,50.6916748555782,52.469165346716174,33.75189240384077,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10NAM,peak: 2020,net-zero: 2090,133.66491721956297,132.42919484307225,0.3371993032195274,49,2020,2090
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10PAO,peak: 2020,net-zero: 2080,31.090253973599737,31.317032765672643,0.0325480869694429,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR2p,R10SAS,peak: 2020,net-zero: 2110,165.4901319076043,165.01350132766854,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10AFRMEA,peak: 2040,net-zero: 2110,180.26981325953332,185.86392307125286,0,47,2040,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10EASPAS,peak: 2020,net-zero: 2110,346.7415166624968,330.7693661348613,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10EUR,peak: 2020,net-zero: 2110,112.61084236574828,112.68232183653556,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10FSU,peak: 2020,net-zero: 2110,60.126673194876204,61.476415910517794,0,195,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10LAM,peak: 2020,net-zero: 2070,52.24985541444686,54.65034680486752,36.842360301260186,41,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10NAM,peak: 2020,net-zero: 2070,135.95260017510867,135.59037297626048,14.115848928331584,138,2020,2070
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10PAO,peak: 2020,net-zero: 2080,32.660834239755005,32.96014927777321,0.8320095622752862,62,2020,2080
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR3p,R10SAS,peak: 2020,net-zero: 2110,157.83568971402178,157.27661980353233,0,160,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR4p,R10AFRMEA,peak: 2040,net-zero: 2100,178.06701262619833,185.3324347612231,0.026602588890225487,4,2040,2100
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR4p,R10EASPAS,peak: 2020,net-zero: 2110,355.55799497639424,341.44372292808197,0,315,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR4p,R10EUR,peak: 2020,net-zero: 2110,112.83605560986202,113.33623500789258,0,302,2020,2110
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_1000f_DR4p,R10FSU,peak: 2020,net-zero: 2110,62.18902787613184,64.43735512646565,0,195,2020,2110
