r10,category,pf,ppp,ppp_pf,year,rcb
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1997,334.63113644531364
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1998,337.6919530287562
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1999,339.0480770031572
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2000,340.47337022772655
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2001,340.2227749178812
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2002,341.1091103464481
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2003,341.3784670023158
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2004,341.78696485841596
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2005,341.8443006839861
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2006,341.4093105412938
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2007,340.3638405686994
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2008,340.110981796519
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2009,338.64977795891207
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2010,337.6243267541025
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2011,337.67207648188094
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2012,337.91159123480094
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2013,336.97774427196714
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2014,335.4891333452581
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2015,333.6734392678115
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2016,332.2226338780879
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2017,331.28623597751107
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2018,330.79707826199444
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2019,330.11362123649263
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2020,328.9102445641072
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1990,299.9671790625177
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1991,297.92355705164914
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1992,298.26219726996544
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1993,305.6499669368074
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1994,315.5022019019554
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1995,332.85886917747473
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1996,348.14911850871266
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1997,360.20806225944204
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1998,369.5765066564438
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,1999,374.97378077663166
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2000,381.45410889860466
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2001,383.4233123591114
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2002,388.7355872654697
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2003,392.60447274943397
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2004,397.2634071461471
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2005,401.5639047196245
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2006,404.9191870585748
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2007,407.1156853833353
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2008,411.06572161599024
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2009,412.01378800932525
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2010,413.55942994534763
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2011,418.60886651348017
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2012,424.12383023958535
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2013,426.1721027849274
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2014,426.50792330455596
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2015,426.1802988700347
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2016,426.44577317528643
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2017,428.28069776825856
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2018,431.34363921509015
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2019,433.6404707974582
R10AFRMEA,4_PP1850adjATP,1/x,MER,MER_1/x,2020,434.9171212799609
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1990,318.46911241189457
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1991,317.16797326705495
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1992,316.38701534830363
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1993,315.58679378636253
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1994,314.7235513922083
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1995,313.8249691002037
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1996,312.9067454744137
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1997,311.8174903430353
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1998,310.5313462850193
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),1999,309.1250601680725
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2000,307.3998655254058
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2001,305.4091267320647
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2002,303.3739303535192
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2003,301.2839152629853
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2004,298.94812239776707
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2005,296.3049915720135
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2006,293.30393713343125
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2007,290.3250172439328
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2008,287.49276313994767
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2009,284.56342819497223
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2010,281.66657249545017
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2011,278.6394873997134
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2012,275.58714899077665
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2013,272.47679119143106
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2014,269.3853244514288
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2015,266.11887468049304
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2016,262.8284188116394
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2017,259.47119528175904
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2018,256.1213805041646
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2019,252.73559829809216
R10AFRMEA,4_PP1850adjATP,1/asinh(x),PPP,PPP_1/asinh(x),2020,249.21688094979152
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1990,371.6986048194532
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1991,370.4760424845539
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1992,372.23961755287553
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1993,374.4436021309202
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1994,376.947100630455
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1995,379.8760283920168
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1996,382.7220069007142
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1997,384.99519921232144
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1998,386.1588653831244
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),1999,386.9701322012758
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2000,386.3975694268894
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2001,384.93139143712875
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2002,383.3257117371744
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2003,381.38951512656695
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2004,378.8409643945549
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2005,375.4424592913395
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2006,370.52880916543654
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2007,366.4384988014826
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2008,363.20131209054057
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2009,360.3386749693628
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2010,357.9344587990387
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2011,355.5855400343362
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2012,353.43356181100353
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2013,351.4857782344625
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2014,349.4592625265786
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2015,347.06153368189865
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2016,344.7411397522991
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2017,342.320117564937
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2018,340.2346919565189
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2019,338.03911233792826
R10AFRMEA,4_PP1850adjATP,1/sqrt(x),PPP,PPP_1/sqrt(x),2020,335.540056026059
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1990,437.2328937088478
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1991,435.78315525021935
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1992,442.03013092770414
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1993,450.08682314574907
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1994,459.2088211820735
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1995,469.77953250775664
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1996,479.95189457351614
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1997,489.13449712663805
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1998,495.44671706954534
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,1999,501.343633443417
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2000,503.41794404409876
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2001,502.9373114006137
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2002,502.1022210581371
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2003,500.3243152514546
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2004,497.11999398200066
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2005,492.0853661666142
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2006,483.67650772979454
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2007,478.1915133802436
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2008,475.0625785463736
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2009,473.29617581492226
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2010,472.8243450476629
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2011,472.83536744966983
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2012,473.4396041116547
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2013,474.53430197965287
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2014,475.2261833325546
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2015,474.91761948155295
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2016,474.61603206660624
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2017,473.8882125349834
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2018,474.1286878017727
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2019,474.1594037856988
R10AFRMEA,4_PP1850adjATP,1/x,PPP,PPP_1/x,2020,473.4708368221563
R10EASPAS,1_PP1990,NA,NA,NA,1990,324.87751970357584
R10EASPAS,1_PP1990,NA,NA,NA,1991,321.69085211357583
R10EASPAS,1_PP1990,NA,NA,NA,1992,318.31001345057587
R10EASPAS,1_PP1990,NA,NA,NA,1993,314.72596746657587
R10EASPAS,1_PP1990,NA,NA,NA,1994,310.87066442757583
R10EASPAS,1_PP1990,NA,NA,NA,1995,306.77183663857585
R10EASPAS,1_PP1990,NA,NA,NA,1996,302.35424806757584
R10EASPAS,1_PP1990,NA,NA,NA,1997,297.6893264355759
R10EASPAS,1_PP1990,NA,NA,NA,1998,292.9209555595759
R10EASPAS,1_PP1990,NA,NA,NA,1999,288.43706536657584
R10EASPAS,1_PP1990,NA,NA,NA,2000,283.6716685335759
R10EASPAS,1_PP1990,NA,NA,NA,2001,278.76922710557585
R10EASPAS,1_PP1990,NA,NA,NA,2002,273.72038343557585
R10EASPAS,1_PP1990,NA,NA,NA,2003,268.2632704445759
R10EASPAS,1_PP1990,NA,NA,NA,2004,261.9847619895759
R10EASPAS,1_PP1990,NA,NA,NA,2005,255.27404319957586
R10EASPAS,1_PP1990,NA,NA,NA,2006,247.87614509757586
R10EASPAS,1_PP1990,NA,NA,NA,2007,239.86007983557585
R10EASPAS,1_PP1990,NA,NA,NA,2008,231.28150128957586
R10EASPAS,1_PP1990,NA,NA,NA,2009,222.14571025357588
R10EASPAS,1_PP1990,NA,NA,NA,2010,212.57002544457586
R10EASPAS,1_PP1990,NA,NA,NA,2011,202.11906419657586
R10EASPAS,1_PP1990,NA,NA,NA,2012,190.64503398557585
R10EASPAS,1_PP1990,NA,NA,NA,2013,178.85382983057585
R10EASPAS,1_PP1990,NA,NA,NA,2014,166.84687351057585
R10EASPAS,1_PP1990,NA,NA,NA,2015,154.76563607757586
R10EASPAS,1_PP1990,NA,NA,NA,2016,142.70949994457584
R10EASPAS,1_PP1990,NA,NA,NA,2017,130.73391443957587
R10EASPAS,1_PP1990,NA,NA,NA,2018,118.43599367257588
R10EASPAS,1_PP1990,NA,NA,NA,2019,105.65078026757587
R10EASPAS,1_PP1990,NA,NA,NA,2020,92.39097195457586
R10EASPAS,2_PP1850,NA,NA,NA,1990,439.9131612257986
R10EASPAS,2_PP1850,NA,NA,NA,1991,436.7264936357986
R10EASPAS,2_PP1850,NA,NA,NA,1992,433.34565497279857
R10EASPAS,2_PP1850,NA,NA,NA,1993,429.76160898879857
R10EASPAS,2_PP1850,NA,NA,NA,1994,425.90630594979854
R10EASPAS,2_PP1850,NA,NA,NA,1995,421.8074781607986
R10EASPAS,2_PP1850,NA,NA,NA,1996,417.38988958979854
R10EASPAS,2_PP1850,NA,NA,NA,1997,412.7249679577986
R10EASPAS,2_PP1850,NA,NA,NA,1998,407.9565970817986
R10EASPAS,2_PP1850,NA,NA,NA,1999,403.47270688879854
R10EASPAS,2_PP1850,NA,NA,NA,2000,398.7073100557986
R10EASPAS,2_PP1850,NA,NA,NA,2001,393.80486862779856
R10EASPAS,2_PP1850,NA,NA,NA,2002,388.75602495779856
R10EASPAS,2_PP1850,NA,NA,NA,2003,383.2989119667986
R10EASPAS,2_PP1850,NA,NA,NA,2004,377.0204035117986
R10EASPAS,2_PP1850,NA,NA,NA,2005,370.30968472179853
R10EASPAS,2_PP1850,NA,NA,NA,2006,362.91178661979853
R10EASPAS,2_PP1850,NA,NA,NA,2007,354.89572135779855
R10EASPAS,2_PP1850,NA,NA,NA,2008,346.3171428117986
R10EASPAS,2_PP1850,NA,NA,NA,2009,337.1813517757986
R10EASPAS,2_PP1850,NA,NA,NA,2010,327.6056669667986
R10EASPAS,2_PP1850,NA,NA,NA,2011,317.1547057187986
R10EASPAS,2_PP1850,NA,NA,NA,2012,305.6806755077986
R10EASPAS,2_PP1850,NA,NA,NA,2013,293.8894713527986
R10EASPAS,2_PP1850,NA,NA,NA,2014,281.8825150327986
R10EASPAS,2_PP1850,NA,NA,NA,2015,269.8012775997986
R10EASPAS,2_PP1850,NA,NA,NA,2016,257.74514146679854
R10EASPAS,2_PP1850,NA,NA,NA,2017,245.7695559617986
R10EASPAS,2_PP1850,NA,NA,NA,2018,233.47163519479858
R10EASPAS,2_PP1850,NA,NA,NA,2019,220.68642178979857
R10EASPAS,2_PP1850,NA,NA,NA,2020,207.42661347679856
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1990,358.68198799219977
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1991,356.0283968808661
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1992,350.98265544482416
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1993,345.5733173001096
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1994,339.6618441530215
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1995,332.7748328868143
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1996,325.30491383552413
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1997,317.91655734625857
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1998,311.013141052165
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),1999,305.23042861976
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2000,299.15187485630474
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2001,293.0608996427186
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2002,286.75093137020593
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2003,280.07353335710945
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2004,272.6814876718004
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2005,264.96049934927294
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2006,256.642470720833
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2007,247.66328050352732
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2008,238.02768672752265
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2009,227.416988018783
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2010,216.38983795979925
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2011,204.44563322582752
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2012,191.31833571478654
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2013,177.9664591659782
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2014,164.52838482319837
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2015,151.23299084671123
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2016,138.03409183816657
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2017,125.15173241375662
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2018,112.0509663600825
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2019,98.3851220529996
R10EASPAS,3_PP1990adjATP,1/asinh(x),MER,MER_1/asinh(x),2020,84.35064532210195
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1990,430.0970693073117
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1991,428.7461233255221
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1992,418.6063331998672
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1993,408.00345447260906
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1994,396.1409178086769
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1995,381.50076690208743
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1996,365.75355478649425
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1997,351.09519938841515
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1998,338.4197767808301
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),1999,328.94389003856924
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2000,319.2520566741226
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2001,310.00235380479
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2002,300.2546701279131
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2003,290.3426008019626
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2004,279.98360797512873
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2005,269.54298914024065
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2006,258.7411952584485
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2007,247.1908888670972
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2008,234.74137584535615
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2009,219.97564404907365
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2010,204.96261974496622
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2011,188.78743601344772
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2012,170.83731327063535
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2013,152.97006344363
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2014,135.42694108106298
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2015,118.70971561754186
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2016,102.42551957853472
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2017,87.14407783944121
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2018,71.92083233910836
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2019,55.90170559287603
R10EASPAS,3_PP1990adjATP,1/sqrt(x),MER,MER_1/sqrt(x),2020,39.7829037164386
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1990,511.70556504852203
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1991,509.03611076350325
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1992,488.4422827123314
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1993,469.11819312700425
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1994,446.2498155420575
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1995,417.66319026913567
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1996,387.5970741262576
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1997,360.92232818303694
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1998,339.13988363106745
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,1999,323.9258840801577
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2000,308.68007650335284
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2001,294.8857240660654
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2002,280.31998383892244
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2003,266.2782533315848
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2004,251.90030987888468
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2005,237.60801590168072
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2006,223.2279028459807
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2007,208.21946970291117
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2008,192.08156880782755
R10EASPAS,3_PP1990adjATP,1/x,MER,MER_1/x,2009,171.9327446481175
