model,scen,r10,peakyearbin,pkyearbin,netzeroyearbin,nzyearbin,category,ppp_pf,rcb2100_gtco2_cmltv,gtco2_cdr_cmltv
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,MER_1/asinh(x),-155.6770018373371,0.14892815428317027
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,MER_1/sqrt(x),-163.37692886992335,0.14892815428317027
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,MER_1/x,-173.51046180826984,0.14892815428317027
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,PPP_1/asinh(x),-156.74220447197317,0.14892815428317027
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,PPP_1/sqrt(x),-168.15763267378364,0.14892815428317027
WITCH 5.0,EN_INDCi2030_700f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2080,2080,4_PP1850adjATP,PPP_1/x,-180.5745086511899,0.14892815428317027
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,1_PP1990,NA,-114.63441456623983,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,2_PP1850,NA,-180.6936021562443,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/asinh(x),-116.60086068807493,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/sqrt(x),-124.30078772066118,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/x,-134.43432065900765,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/asinh(x),-117.66606332271101,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/sqrt(x),-129.08149152452148,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/x,-141.49836750192773,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/asinh(x),-168.9294624114761,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/sqrt(x),-176.62938944406235,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/x,-186.76292238240882,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/asinh(x),-169.99466504611217,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/sqrt(x),-181.41009324792265,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/x,-193.82696922532892,0.10199138180543305
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,1_PP1990,NA,-116.68853907591826,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,2_PP1850,NA,-182.74772666592276,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/asinh(x),-118.65498519775335,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/sqrt(x),-126.35491223033961,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,MER_1/x,-136.4884451686861,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/asinh(x),-119.72018783238943,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/sqrt(x),-131.1356160341999,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,3_PP1990adjATP,PPP_1/x,-143.55249201160615,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/asinh(x),-170.98358692115454,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/sqrt(x),-178.68351395374077,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,MER_1/x,-188.81704689208726,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/asinh(x),-172.04878955579062,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/sqrt(x),-183.4642177576011,0.0851510044974374
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1400f_NDCp,R10FSU,peak: 2030,2030,net-zero: 2090,2090,4_PP1850adjATP,PPP_1/x,-195.88109373500734,0.0851510044974374
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,38.96812133241525,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,61.78666146242615,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),29.78239777584968,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-0.02990591983897417,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-29.266787615712815,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),33.64464676650641,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),12.082706006604433,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-14.048788215682581,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),49.799811429418014,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),19.98750773372936,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-9.249373962144478,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),53.66206042007475,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),32.100119660172766,35.97675787579532
GCAM 5.3,R_MAC_40_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,5.968625437885752,35.97675787579532
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,33.37249901868924,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,56.19103914870014,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),24.186775462123666,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-5.625528233564989,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-34.86240992943883,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),28.049024452780397,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),6.487083692878418,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-19.644410529408596,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),44.204189115692,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),14.391885420003344,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-14.844996275870493,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),48.06643810634874,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),26.50449734644675,32.441704715334176
GCAM 5.3,R_MAC_45_n0,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,0.37300312415973735,32.441704715334176
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,38.16334822819532,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,60.98188835820622,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),28.977624671629744,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-0.8346790240589108,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-30.071560719932755,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),32.83987366228648,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),11.277932902384496,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-14.853561319902518,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),48.99503832519808,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),19.182734629509422,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-10.054147066364415,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),52.85728731585482,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),31.29534655595283,82.74198524763902
GCAM 5.3,R_MAC_45_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,5.163852333665815,82.74198524763902
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,33.53505032377481,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,56.35359045378571,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),24.349326767209245,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-5.46297692847941,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-34.699858624353254,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),28.211575757865976,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),6.649634997963997,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-19.481859224323017,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),44.366740420777575,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),14.554436725088923,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-14.682444970784914,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),48.22898941143431,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),26.66704865153233,75.42946849750619
GCAM 5.3,R_MAC_50_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,0.535554429245316,75.42946849750619
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,28.954287651429844,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,51.772827781440746,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),19.768564094864274,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-10.043739600824381,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-39.28062129669822,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),23.630813085521005,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),2.068872325619026,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-24.062621896667988,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),39.78597774843261,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),9.973674052743952,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-19.263207643129885,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),43.648226739089345,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),22.08628597918736,68.94558909180408
GCAM 5.3,R_MAC_55_n8,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,-4.045208243099655,68.94558909180408
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,36.570261635407505,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,59.38880176541841,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),27.384538078841935,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-2.4277656168467203,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-31.66464731272056,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),31.246787069498666,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),9.684846309596686,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-16.446647912690327,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),47.40195173241027,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),17.589648036721613,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-11.647233659152224,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),51.264200723067006,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),29.70225996316502,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,3.570765740878006,13.07208763931038
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,36.62695654438879,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,59.44549667439969,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),27.441232987823224,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-2.3710707078654316,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-31.607952403739276,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),31.303481978479955,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),9.741541218577975,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-16.38995300370904,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),47.45864664139155,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),17.6463429457029,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-11.590538750170936,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),51.32089563204829,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),29.758954872146308,10.504370812969867
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,3.6274606498592945,10.504370812969867
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,36.963756962946746,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,59.78229709295765,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),27.778033406381173,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-2.034270289307482,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-31.271151985181326,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),31.640282397037904,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),10.078341637135924,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/x,-16.05315258515109,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/asinh(x),47.79544705994951,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/sqrt(x),17.98314336426085,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,MER_1/x,-11.253738331612986,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/asinh(x),51.65769605060625,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/sqrt(x),30.095755290704258,10.956122290904373
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,R10LAM,peak: 2020,2020,net-zero: 2040,2040,4_PP1850adjATP,PPP_1/x,3.964261068417244,10.956122290904373
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,1_PP1990,NA,32.957246270411396,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,2_PP1850,NA,55.7757864004223,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/asinh(x),23.771522713845826,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/sqrt(x),-6.040780981842829,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,MER_1/x,-35.27766267771667,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/asinh(x),27.633771704502557,76.05579205517505
IMAGE 3.2,SSP2_SPA2_19I_D,R10LAM,peak: 2020,2020,net-zero: 2040,2040,3_PP1990adjATP,PPP_1/sqrt(x),6.071830944600578,76.05579205517505
