model,case,aggregate,quantile,year,gmt
MESSAGEix-GLOBIOM,E,Median,0.33,2063,1.5648
MESSAGEix-GLOBIOM,E,Median,0.33,2064,1.562552
MESSAGEix-GLOBIOM,E,Median,0.33,2065,1.561716
MESSAGEix-GLOBIOM,E,Median,0.33,2066,1.560728
MESSAGEix-GLOBIOM,E,Median,0.33,2067,1.559652
MESSAGEix-GLOBIOM,E,Median,0.33,2068,1.5575
MESSAGEix-GLOBIOM,E,Median,0.33,2069,1.5557880000000002
MESSAGEix-GLOBIOM,E,Median,0.33,2070,1.554892
MESSAGEix-GLOBIOM,E,Median,0.33,2071,1.5548
MESSAGEix-GLOBIOM,E,Median,0.33,2072,1.5536
MESSAGEix-GLOBIOM,E,Median,0.33,2073,1.5518880000000002
MESSAGEix-GLOBIOM,E,Median,0.33,2074,1.5516
MESSAGEix-GLOBIOM,E,Median,0.33,2075,1.551476
MESSAGEix-GLOBIOM,E,Median,0.33,2076,1.551052
MESSAGEix-GLOBIOM,E,Median,0.33,2077,1.5502
MESSAGEix-GLOBIOM,E,Median,0.33,2078,1.550876
MESSAGEix-GLOBIOM,E,Median,0.33,2079,1.5514
MESSAGEix-GLOBIOM,E,Median,0.33,2080,1.552252
MESSAGEix-GLOBIOM,E,Median,0.33,2081,1.55374
MESSAGEix-GLOBIOM,E,Median,0.33,2082,1.554776
MESSAGEix-GLOBIOM,E,Median,0.33,2083,1.555488
MESSAGEix-GLOBIOM,E,Median,0.33,2084,1.55604
MESSAGEix-GLOBIOM,E,Median,0.33,2085,1.555676
MESSAGEix-GLOBIOM,E,Median,0.33,2086,1.5571
MESSAGEix-GLOBIOM,E,Median,0.33,2087,1.55874
MESSAGEix-GLOBIOM,E,Median,0.33,2088,1.560052
MESSAGEix-GLOBIOM,E,Median,0.33,2089,1.560964
MESSAGEix-GLOBIOM,E,Median,0.33,2090,1.561452
MESSAGEix-GLOBIOM,E,Median,0.33,2091,1.562804
MESSAGEix-GLOBIOM,E,Median,0.33,2092,1.564076
MESSAGEix-GLOBIOM,E,Median,0.33,2093,1.5654519999999998
MESSAGEix-GLOBIOM,E,Median,0.33,2094,1.566052
MESSAGEix-GLOBIOM,E,Median,0.33,2095,1.566576
MESSAGEix-GLOBIOM,E,Median,0.33,2096,1.56794
MESSAGEix-GLOBIOM,E,Median,0.33,2097,1.568992
MESSAGEix-GLOBIOM,E,Median,0.33,2098,1.569992
MESSAGEix-GLOBIOM,E,Median,0.33,2099,1.571064
MESSAGEix-GLOBIOM,E,Median,0.33,2100,1.5734279999999998
MESSAGEix-GLOBIOM,E,Median,0.4,1990,0.5764400000000001
MESSAGEix-GLOBIOM,E,Median,0.4,1991,0.5745
MESSAGEix-GLOBIOM,E,Median,0.4,1992,0.4683
MESSAGEix-GLOBIOM,E,Median,0.4,1993,0.38874
MESSAGEix-GLOBIOM,E,Median,0.4,1994,0.4205
MESSAGEix-GLOBIOM,E,Median,0.4,1995,0.49174
MESSAGEix-GLOBIOM,E,Median,0.4,1996,0.5623
MESSAGEix-GLOBIOM,E,Median,0.4,1997,0.62414
MESSAGEix-GLOBIOM,E,Median,0.4,1998,0.67938
MESSAGEix-GLOBIOM,E,Median,0.4,1999,0.7315
MESSAGEix-GLOBIOM,E,Median,0.4,2000,0.7778
MESSAGEix-GLOBIOM,E,Median,0.4,2001,0.81784
MESSAGEix-GLOBIOM,E,Median,0.4,2002,0.85172
MESSAGEix-GLOBIOM,E,Median,0.4,2003,0.8758
MESSAGEix-GLOBIOM,E,Median,0.4,2004,0.8927400000000001
MESSAGEix-GLOBIOM,E,Median,0.4,2005,0.90484
MESSAGEix-GLOBIOM,E,Median,0.4,2006,0.91482
MESSAGEix-GLOBIOM,E,Median,0.4,2007,0.92618
MESSAGEix-GLOBIOM,E,Median,0.4,2008,0.9418
MESSAGEix-GLOBIOM,E,Median,0.4,2009,0.95892
MESSAGEix-GLOBIOM,E,Median,0.4,2010,0.98028
MESSAGEix-GLOBIOM,E,Median,0.4,2011,1.0057
MESSAGEix-GLOBIOM,E,Median,0.4,2012,1.03238
MESSAGEix-GLOBIOM,E,Median,0.4,2013,1.06314
MESSAGEix-GLOBIOM,E,Median,0.4,2014,1.09088
MESSAGEix-GLOBIOM,E,Median,0.4,2015,1.11372
MESSAGEix-GLOBIOM,E,Median,0.4,2016,1.1336
MESSAGEix-GLOBIOM,E,Median,0.4,2017,1.15644
MESSAGEix-GLOBIOM,E,Median,0.4,2018,1.1787800000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2019,1.2031
MESSAGEix-GLOBIOM,E,Median,0.4,2020,1.226
MESSAGEix-GLOBIOM,E,Median,0.4,2021,1.24852
MESSAGEix-GLOBIOM,E,Median,0.4,2022,1.27094
MESSAGEix-GLOBIOM,E,Median,0.4,2023,1.29204
MESSAGEix-GLOBIOM,E,Median,0.4,2024,1.31142
MESSAGEix-GLOBIOM,E,Median,0.4,2025,1.33158
MESSAGEix-GLOBIOM,E,Median,0.4,2026,1.35054
MESSAGEix-GLOBIOM,E,Median,0.4,2027,1.36778
MESSAGEix-GLOBIOM,E,Median,0.4,2028,1.38564
MESSAGEix-GLOBIOM,E,Median,0.4,2029,1.40414
MESSAGEix-GLOBIOM,E,Median,0.4,2030,1.42354
MESSAGEix-GLOBIOM,E,Median,0.4,2031,1.44206
MESSAGEix-GLOBIOM,E,Median,0.4,2032,1.46216
MESSAGEix-GLOBIOM,E,Median,0.4,2033,1.48124
MESSAGEix-GLOBIOM,E,Median,0.4,2034,1.50078
MESSAGEix-GLOBIOM,E,Median,0.4,2035,1.51696
MESSAGEix-GLOBIOM,E,Median,0.4,2036,1.53386
MESSAGEix-GLOBIOM,E,Median,0.4,2037,1.55242
MESSAGEix-GLOBIOM,E,Median,0.4,2038,1.56738
MESSAGEix-GLOBIOM,E,Median,0.4,2039,1.58204
MESSAGEix-GLOBIOM,E,Median,0.4,2040,1.59564
MESSAGEix-GLOBIOM,E,Median,0.4,2041,1.6063200000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2042,1.6161
MESSAGEix-GLOBIOM,E,Median,0.4,2043,1.62314
MESSAGEix-GLOBIOM,E,Median,0.4,2044,1.63
MESSAGEix-GLOBIOM,E,Median,0.4,2045,1.63522
MESSAGEix-GLOBIOM,E,Median,0.4,2046,1.638
MESSAGEix-GLOBIOM,E,Median,0.4,2047,1.63994
MESSAGEix-GLOBIOM,E,Median,0.4,2048,1.6422
MESSAGEix-GLOBIOM,E,Median,0.4,2049,1.6439
MESSAGEix-GLOBIOM,E,Median,0.4,2050,1.64434
MESSAGEix-GLOBIOM,E,Median,0.4,2051,1.6448200000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2052,1.64444
MESSAGEix-GLOBIOM,E,Median,0.4,2053,1.6424800000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2054,1.64084
MESSAGEix-GLOBIOM,E,Median,0.4,2055,1.63894
MESSAGEix-GLOBIOM,E,Median,0.4,2056,1.6361
MESSAGEix-GLOBIOM,E,Median,0.4,2057,1.6339
MESSAGEix-GLOBIOM,E,Median,0.4,2058,1.63104
MESSAGEix-GLOBIOM,E,Median,0.4,2059,1.6286
MESSAGEix-GLOBIOM,E,Median,0.4,2060,1.62766
MESSAGEix-GLOBIOM,E,Median,0.4,2061,1.62516
MESSAGEix-GLOBIOM,E,Median,0.4,2062,1.6225600000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2063,1.62074
MESSAGEix-GLOBIOM,E,Median,0.4,2064,1.61942
MESSAGEix-GLOBIOM,E,Median,0.4,2065,1.61724
MESSAGEix-GLOBIOM,E,Median,0.4,2066,1.616
MESSAGEix-GLOBIOM,E,Median,0.4,2067,1.61318
MESSAGEix-GLOBIOM,E,Median,0.4,2068,1.61214
MESSAGEix-GLOBIOM,E,Median,0.4,2069,1.61118
MESSAGEix-GLOBIOM,E,Median,0.4,2070,1.61136
MESSAGEix-GLOBIOM,E,Median,0.4,2071,1.61064
MESSAGEix-GLOBIOM,E,Median,0.4,2072,1.6106
MESSAGEix-GLOBIOM,E,Median,0.4,2073,1.6102
MESSAGEix-GLOBIOM,E,Median,0.4,2074,1.6098400000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2075,1.60932
MESSAGEix-GLOBIOM,E,Median,0.4,2076,1.61026
MESSAGEix-GLOBIOM,E,Median,0.4,2077,1.6090600000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2078,1.60866
MESSAGEix-GLOBIOM,E,Median,0.4,2079,1.6077
MESSAGEix-GLOBIOM,E,Median,0.4,2080,1.60778
MESSAGEix-GLOBIOM,E,Median,0.4,2081,1.6085200000000002
MESSAGEix-GLOBIOM,E,Median,0.4,2082,1.60968
MESSAGEix-GLOBIOM,E,Median,0.4,2083,1.61038
MESSAGEix-GLOBIOM,E,Median,0.4,2084,1.61104
MESSAGEix-GLOBIOM,E,Median,0.4,2085,1.61094
MESSAGEix-GLOBIOM,E,Median,0.4,2086,1.61196
MESSAGEix-GLOBIOM,E,Median,0.4,2087,1.61278
MESSAGEix-GLOBIOM,E,Median,0.4,2088,1.6146
MESSAGEix-GLOBIOM,E,Median,0.4,2089,1.6163
MESSAGEix-GLOBIOM,E,Median,0.4,2090,1.61774
MESSAGEix-GLOBIOM,E,Median,0.4,2091,1.61884
MESSAGEix-GLOBIOM,E,Median,0.4,2092,1.61996
MESSAGEix-GLOBIOM,E,Median,0.4,2093,1.62114
MESSAGEix-GLOBIOM,E,Median,0.4,2094,1.62214
MESSAGEix-GLOBIOM,E,Median,0.4,2095,1.62352
MESSAGEix-GLOBIOM,E,Median,0.4,2096,1.62554
MESSAGEix-GLOBIOM,E,Median,0.4,2097,1.62816
MESSAGEix-GLOBIOM,E,Median,0.4,2098,1.62992
MESSAGEix-GLOBIOM,E,Median,0.4,2099,1.6316
MESSAGEix-GLOBIOM,E,Median,0.4,2100,1.6334
MESSAGEix-GLOBIOM,E,Median,0.5,1990,0.5963
MESSAGEix-GLOBIOM,E,Median,0.5,1991,0.5937
MESSAGEix-GLOBIOM,E,Median,0.5,1992,0.49370000000000003
MESSAGEix-GLOBIOM,E,Median,0.5,1993,0.4145
MESSAGEix-GLOBIOM,E,Median,0.5,1994,0.4442
MESSAGEix-GLOBIOM,E,Median,0.5,1995,0.5167
MESSAGEix-GLOBIOM,E,Median,0.5,1996,0.5857
MESSAGEix-GLOBIOM,E,Median,0.5,1997,0.6475
MESSAGEix-GLOBIOM,E,Median,0.5,1998,0.7026
MESSAGEix-GLOBIOM,E,Median,0.5,1999,0.7542
MESSAGEix-GLOBIOM,E,Median,0.5,2000,0.8017
MESSAGEix-GLOBIOM,E,Median,0.5,2001,0.8437
MESSAGEix-GLOBIOM,E,Median,0.5,2002,0.8779
MESSAGEix-GLOBIOM,E,Median,0.5,2003,0.9044
MESSAGEix-GLOBIOM,E,Median,0.5,2004,0.9211
MESSAGEix-GLOBIOM,E,Median,0.5,2005,0.9345
MESSAGEix-GLOBIOM,E,Median,0.5,2006,0.9449
MESSAGEix-GLOBIOM,E,Median,0.5,2007,0.9571
MESSAGEix-GLOBIOM,E,Median,0.5,2008,0.9743
MESSAGEix-GLOBIOM,E,Median,0.5,2009,0.9919
MESSAGEix-GLOBIOM,E,Median,0.5,2010,1.0141
MESSAGEix-GLOBIOM,E,Median,0.5,2011,1.0388
MESSAGEix-GLOBIOM,E,Median,0.5,2012,1.066
MESSAGEix-GLOBIOM,E,Median,0.5,2013,1.0956
MESSAGEix-GLOBIOM,E,Median,0.5,2014,1.1246
MESSAGEix-GLOBIOM,E,Median,0.5,2015,1.1488
MESSAGEix-GLOBIOM,E,Median,0.5,2016,1.1685
MESSAGEix-GLOBIOM,E,Median,0.5,2017,1.1911
MESSAGEix-GLOBIOM,E,Median,0.5,2018,1.2154
MESSAGEix-GLOBIOM,E,Median,0.5,2019,1.2397
MESSAGEix-GLOBIOM,E,Median,0.5,2020,1.2652
MESSAGEix-GLOBIOM,E,Median,0.5,2021,1.2869
MESSAGEix-GLOBIOM,E,Median,0.5,2022,1.3099
MESSAGEix-GLOBIOM,E,Median,0.5,2023,1.3331
MESSAGEix-GLOBIOM,E,Median,0.5,2024,1.3564
MESSAGEix-GLOBIOM,E,Median,0.5,2025,1.3786
MESSAGEix-GLOBIOM,E,Median,0.5,2026,1.4
MESSAGEix-GLOBIOM,E,Median,0.5,2027,1.4194
MESSAGEix-GLOBIOM,E,Median,0.5,2028,1.4394
MESSAGEix-GLOBIOM,E,Median,0.5,2029,1.4596
MESSAGEix-GLOBIOM,E,Median,0.5,2030,1.4799
MESSAGEix-GLOBIOM,E,Median,0.5,2031,1.5024
MESSAGEix-GLOBIOM,E,Median,0.5,2032,1.5239
MESSAGEix-GLOBIOM,E,Median,0.5,2033,1.5438
MESSAGEix-GLOBIOM,E,Median,0.5,2034,1.5631
MESSAGEix-GLOBIOM,E,Median,0.5,2035,1.5839
MESSAGEix-GLOBIOM,E,Median,0.5,2036,1.6021
MESSAGEix-GLOBIOM,E,Median,0.5,2037,1.6199
MESSAGEix-GLOBIOM,E,Median,0.5,2038,1.637
MESSAGEix-GLOBIOM,E,Median,0.5,2039,1.6524
MESSAGEix-GLOBIOM,E,Median,0.5,2040,1.6664
MESSAGEix-GLOBIOM,E,Median,0.5,2041,1.68
MESSAGEix-GLOBIOM,E,Median,0.5,2042,1.6906
MESSAGEix-GLOBIOM,E,Median,0.5,2043,1.6999
MESSAGEix-GLOBIOM,E,Median,0.5,2044,1.7066
MESSAGEix-GLOBIOM,E,Median,0.5,2045,1.713
MESSAGEix-GLOBIOM,E,Median,0.5,2046,1.7172
MESSAGEix-GLOBIOM,E,Median,0.5,2047,1.721
MESSAGEix-GLOBIOM,E,Median,0.5,2048,1.7223
MESSAGEix-GLOBIOM,E,Median,0.5,2049,1.724
MESSAGEix-GLOBIOM,E,Median,0.5,2050,1.7241
MESSAGEix-GLOBIOM,E,Median,0.5,2051,1.7237
MESSAGEix-GLOBIOM,E,Median,0.5,2052,1.723
MESSAGEix-GLOBIOM,E,Median,0.5,2053,1.7236
MESSAGEix-GLOBIOM,E,Median,0.5,2054,1.7229
MESSAGEix-GLOBIOM,E,Median,0.5,2055,1.7204
MESSAGEix-GLOBIOM,E,Median,0.5,2056,1.7199
MESSAGEix-GLOBIOM,E,Median,0.5,2057,1.7167
MESSAGEix-GLOBIOM,E,Median,0.5,2058,1.7151
MESSAGEix-GLOBIOM,E,Median,0.5,2059,1.7127
MESSAGEix-GLOBIOM,E,Median,0.5,2060,1.7113
MESSAGEix-GLOBIOM,E,Median,0.5,2061,1.7092
MESSAGEix-GLOBIOM,E,Median,0.5,2062,1.707
MESSAGEix-GLOBIOM,E,Median,0.5,2063,1.7048
MESSAGEix-GLOBIOM,E,Median,0.5,2064,1.703
MESSAGEix-GLOBIOM,E,Median,0.5,2065,1.701
MESSAGEix-GLOBIOM,E,Median,0.5,2066,1.6999
MESSAGEix-GLOBIOM,E,Median,0.5,2067,1.6976
MESSAGEix-GLOBIOM,E,Median,0.5,2068,1.6963
MESSAGEix-GLOBIOM,E,Median,0.5,2069,1.6957
MESSAGEix-GLOBIOM,E,Median,0.5,2070,1.6944
MESSAGEix-GLOBIOM,E,Median,0.5,2071,1.694
MESSAGEix-GLOBIOM,E,Median,0.5,2072,1.6932
MESSAGEix-GLOBIOM,E,Median,0.5,2073,1.6927
MESSAGEix-GLOBIOM,E,Median,0.5,2074,1.6925
MESSAGEix-GLOBIOM,E,Median,0.5,2075,1.6913
MESSAGEix-GLOBIOM,E,Median,0.5,2076,1.6913
MESSAGEix-GLOBIOM,E,Median,0.5,2077,1.6904
MESSAGEix-GLOBIOM,E,Median,0.5,2078,1.6916
MESSAGEix-GLOBIOM,E,Median,0.5,2079,1.6931
MESSAGEix-GLOBIOM,E,Median,0.5,2080,1.6942
MESSAGEix-GLOBIOM,E,Median,0.5,2081,1.694
MESSAGEix-GLOBIOM,E,Median,0.5,2082,1.6948
MESSAGEix-GLOBIOM,E,Median,0.5,2083,1.6964
MESSAGEix-GLOBIOM,E,Median,0.5,2084,1.6974
MESSAGEix-GLOBIOM,E,Median,0.5,2085,1.6983
MESSAGEix-GLOBIOM,E,Median,0.5,2086,1.6994
MESSAGEix-GLOBIOM,E,Median,0.5,2087,1.7008
MESSAGEix-GLOBIOM,E,Median,0.5,2088,1.7026
MESSAGEix-GLOBIOM,E,Median,0.5,2089,1.7046
MESSAGEix-GLOBIOM,E,Median,0.5,2090,1.7058
MESSAGEix-GLOBIOM,E,Median,0.5,2091,1.7081
MESSAGEix-GLOBIOM,E,Median,0.5,2092,1.7096
MESSAGEix-GLOBIOM,E,Median,0.5,2093,1.7103
MESSAGEix-GLOBIOM,E,Median,0.5,2094,1.7133
MESSAGEix-GLOBIOM,E,Median,0.5,2095,1.7151
MESSAGEix-GLOBIOM,E,Median,0.5,2096,1.7168
MESSAGEix-GLOBIOM,E,Median,0.5,2097,1.7204
MESSAGEix-GLOBIOM,E,Median,0.5,2098,1.7224
MESSAGEix-GLOBIOM,E,Median,0.5,2099,1.7251
MESSAGEix-GLOBIOM,E,Median,0.5,2100,1.7272
MESSAGEix-GLOBIOM,E,Median,0.6,1990,0.6191
MESSAGEix-GLOBIOM,E,Median,0.6,1991,0.61646
MESSAGEix-GLOBIOM,E,Median,0.6,1992,0.5182
MESSAGEix-GLOBIOM,E,Median,0.6,1993,0.43818
MESSAGEix-GLOBIOM,E,Median,0.6,1994,0.46982
MESSAGEix-GLOBIOM,E,Median,0.6,1995,0.5405399999999999
MESSAGEix-GLOBIOM,E,Median,0.6,1996,0.6091
MESSAGEix-GLOBIOM,E,Median,0.6,1997,0.6696
MESSAGEix-GLOBIOM,E,Median,0.6,1998,0.72582
MESSAGEix-GLOBIOM,E,Median,0.6,1999,0.77882
MESSAGEix-GLOBIOM,E,Median,0.6,2000,0.82702
MESSAGEix-GLOBIOM,E,Median,0.6,2001,0.8675
MESSAGEix-GLOBIOM,E,Median,0.6,2002,0.90226
MESSAGEix-GLOBIOM,E,Median,0.6,2003,0.928
MESSAGEix-GLOBIOM,E,Median,0.6,2004,0.94766
MESSAGEix-GLOBIOM,E,Median,0.6,2005,0.96114
MESSAGEix-GLOBIOM,E,Median,0.6,2006,0.9739
MESSAGEix-GLOBIOM,E,Median,0.6,2007,0.98776
MESSAGEix-GLOBIOM,E,Median,0.6,2008,1.00436
MESSAGEix-GLOBIOM,E,Median,0.6,2009,1.0224
MESSAGEix-GLOBIOM,E,Median,0.6,2010,1.0443
MESSAGEix-GLOBIOM,E,Median,0.6,2011,1.06846
MESSAGEix-GLOBIOM,E,Median,0.6,2012,1.09692
MESSAGEix-GLOBIOM,E,Median,0.6,2013,1.12702
MESSAGEix-GLOBIOM,E,Median,0.6,2014,1.1576
MESSAGEix-GLOBIOM,E,Median,0.6,2015,1.1823
MESSAGEix-GLOBIOM,E,Median,0.6,2016,1.20358
MESSAGEix-GLOBIOM,E,Median,0.6,2017,1.22876
MESSAGEix-GLOBIOM,E,Median,0.6,2018,1.25588
MESSAGEix-GLOBIOM,E,Median,0.6,2019,1.2824799999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2020,1.3079
MESSAGEix-GLOBIOM,E,Median,0.6,2021,1.3325
MESSAGEix-GLOBIOM,E,Median,0.6,2022,1.35616
MESSAGEix-GLOBIOM,E,Median,0.6,2023,1.37918
MESSAGEix-GLOBIOM,E,Median,0.6,2024,1.4036
MESSAGEix-GLOBIOM,E,Median,0.6,2025,1.4260799999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2026,1.4480799999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2027,1.47134
MESSAGEix-GLOBIOM,E,Median,0.6,2028,1.4936
MESSAGEix-GLOBIOM,E,Median,0.6,2029,1.5141
MESSAGEix-GLOBIOM,E,Median,0.6,2030,1.5362
MESSAGEix-GLOBIOM,E,Median,0.6,2031,1.5588
MESSAGEix-GLOBIOM,E,Median,0.6,2032,1.58206
MESSAGEix-GLOBIOM,E,Median,0.6,2033,1.60472
MESSAGEix-GLOBIOM,E,Median,0.6,2034,1.62704
MESSAGEix-GLOBIOM,E,Median,0.6,2035,1.64872
MESSAGEix-GLOBIOM,E,Median,0.6,2036,1.66784
MESSAGEix-GLOBIOM,E,Median,0.6,2037,1.68738
MESSAGEix-GLOBIOM,E,Median,0.6,2038,1.70556
MESSAGEix-GLOBIOM,E,Median,0.6,2039,1.7224
MESSAGEix-GLOBIOM,E,Median,0.6,2040,1.73836
MESSAGEix-GLOBIOM,E,Median,0.6,2041,1.75138
MESSAGEix-GLOBIOM,E,Median,0.6,2042,1.76326
MESSAGEix-GLOBIOM,E,Median,0.6,2043,1.77402
MESSAGEix-GLOBIOM,E,Median,0.6,2044,1.78358
MESSAGEix-GLOBIOM,E,Median,0.6,2045,1.79162
MESSAGEix-GLOBIOM,E,Median,0.6,2046,1.7988
MESSAGEix-GLOBIOM,E,Median,0.6,2047,1.80362
MESSAGEix-GLOBIOM,E,Median,0.6,2048,1.80752
MESSAGEix-GLOBIOM,E,Median,0.6,2049,1.81
MESSAGEix-GLOBIOM,E,Median,0.6,2050,1.8125
MESSAGEix-GLOBIOM,E,Median,0.6,2051,1.81346
MESSAGEix-GLOBIOM,E,Median,0.6,2052,1.81306
MESSAGEix-GLOBIOM,E,Median,0.6,2053,1.81228
MESSAGEix-GLOBIOM,E,Median,0.6,2054,1.8113
MESSAGEix-GLOBIOM,E,Median,0.6,2055,1.81012
MESSAGEix-GLOBIOM,E,Median,0.6,2056,1.80898
MESSAGEix-GLOBIOM,E,Median,0.6,2057,1.8069
MESSAGEix-GLOBIOM,E,Median,0.6,2058,1.80436
MESSAGEix-GLOBIOM,E,Median,0.6,2059,1.80278
MESSAGEix-GLOBIOM,E,Median,0.6,2060,1.80018
MESSAGEix-GLOBIOM,E,Median,0.6,2061,1.79828
MESSAGEix-GLOBIOM,E,Median,0.6,2062,1.79606
MESSAGEix-GLOBIOM,E,Median,0.6,2063,1.79422
MESSAGEix-GLOBIOM,E,Median,0.6,2064,1.79256
MESSAGEix-GLOBIOM,E,Median,0.6,2065,1.79106
MESSAGEix-GLOBIOM,E,Median,0.6,2066,1.78962
MESSAGEix-GLOBIOM,E,Median,0.6,2067,1.78826
MESSAGEix-GLOBIOM,E,Median,0.6,2068,1.7865799999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2069,1.7851
MESSAGEix-GLOBIOM,E,Median,0.6,2070,1.7845
MESSAGEix-GLOBIOM,E,Median,0.6,2071,1.78314
MESSAGEix-GLOBIOM,E,Median,0.6,2072,1.78382
MESSAGEix-GLOBIOM,E,Median,0.6,2073,1.78306
MESSAGEix-GLOBIOM,E,Median,0.6,2074,1.78286
MESSAGEix-GLOBIOM,E,Median,0.6,2075,1.7831199999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2076,1.78326
MESSAGEix-GLOBIOM,E,Median,0.6,2077,1.783
MESSAGEix-GLOBIOM,E,Median,0.6,2078,1.78238
MESSAGEix-GLOBIOM,E,Median,0.6,2079,1.78372
MESSAGEix-GLOBIOM,E,Median,0.6,2080,1.78454
MESSAGEix-GLOBIOM,E,Median,0.6,2081,1.78574
MESSAGEix-GLOBIOM,E,Median,0.6,2082,1.78734
MESSAGEix-GLOBIOM,E,Median,0.6,2083,1.78882
MESSAGEix-GLOBIOM,E,Median,0.6,2084,1.7909
MESSAGEix-GLOBIOM,E,Median,0.6,2085,1.79238
MESSAGEix-GLOBIOM,E,Median,0.6,2086,1.79428
MESSAGEix-GLOBIOM,E,Median,0.6,2087,1.79576
MESSAGEix-GLOBIOM,E,Median,0.6,2088,1.79716
MESSAGEix-GLOBIOM,E,Median,0.6,2089,1.7989799999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2090,1.8012199999999998
MESSAGEix-GLOBIOM,E,Median,0.6,2091,1.80348
MESSAGEix-GLOBIOM,E,Median,0.6,2092,1.80566
MESSAGEix-GLOBIOM,E,Median,0.6,2093,1.80692
MESSAGEix-GLOBIOM,E,Median,0.6,2094,1.8098799999999995
MESSAGEix-GLOBIOM,E,Median,0.6,2095,1.81178
MESSAGEix-GLOBIOM,E,Median,0.6,2096,1.8135
MESSAGEix-GLOBIOM,E,Median,0.6,2097,1.81526
MESSAGEix-GLOBIOM,E,Median,0.6,2098,1.81906
MESSAGEix-GLOBIOM,E,Median,0.6,2099,1.8212
MESSAGEix-GLOBIOM,E,Median,0.6,2100,1.82394
MESSAGEix-GLOBIOM,E,Median,0.66,1990,0.632876
MESSAGEix-GLOBIOM,E,Median,0.66,1991,0.6296
MESSAGEix-GLOBIOM,E,Median,0.66,1992,0.531328
MESSAGEix-GLOBIOM,E,Median,0.66,1993,0.4559
MESSAGEix-GLOBIOM,E,Median,0.66,1994,0.484976
MESSAGEix-GLOBIOM,E,Median,0.66,1995,0.555476
MESSAGEix-GLOBIOM,E,Median,0.66,1996,0.623852
MESSAGEix-GLOBIOM,E,Median,0.66,1997,0.6845519999999999
MESSAGEix-GLOBIOM,E,Median,0.66,1998,0.7402759999999999
MESSAGEix-GLOBIOM,E,Median,0.66,1999,0.792976
MESSAGEix-GLOBIOM,E,Median,0.66,2000,0.841576
MESSAGEix-GLOBIOM,E,Median,0.66,2001,0.884276
MESSAGEix-GLOBIOM,E,Median,0.66,2002,0.918976
MESSAGEix-GLOBIOM,E,Median,0.66,2003,0.9457
MESSAGEix-GLOBIOM,E,Median,0.66,2004,0.963476
MESSAGEix-GLOBIOM,E,Median,0.66,2005,0.9786
MESSAGEix-GLOBIOM,E,Median,0.66,2006,0.990152
MESSAGEix-GLOBIOM,E,Median,0.66,2007,1.0037
MESSAGEix-GLOBIOM,E,Median,0.66,2008,1.019376
MESSAGEix-GLOBIOM,E,Median,0.66,2009,1.038504
MESSAGEix-GLOBIOM,E,Median,0.66,2010,1.062076
MESSAGEix-GLOBIOM,E,Median,0.66,2011,1.0881
MESSAGEix-GLOBIOM,E,Median,0.66,2012,1.115476
MESSAGEix-GLOBIOM,E,Median,0.66,2013,1.145876
MESSAGEix-GLOBIOM,E,Median,0.66,2014,1.176652
MESSAGEix-GLOBIOM,E,Median,0.66,2015,1.203
MESSAGEix-GLOBIOM,E,Median,0.66,2016,1.227076
MESSAGEix-GLOBIOM,E,Median,0.66,2017,1.251876
MESSAGEix-GLOBIOM,E,Median,0.66,2018,1.278152
MESSAGEix-GLOBIOM,E,Median,0.66,2019,1.3052
MESSAGEix-GLOBIOM,E,Median,0.66,2020,1.331928
MESSAGEix-GLOBIOM,E,Median,0.66,2021,1.3578
MESSAGEix-GLOBIOM,E,Median,0.66,2022,1.384428
MESSAGEix-GLOBIOM,E,Median,0.66,2023,1.409976
MESSAGEix-GLOBIOM,E,Median,0.66,2024,1.435328
MESSAGEix-GLOBIOM,E,Median,0.66,2025,1.4594
MESSAGEix-GLOBIOM,E,Median,0.66,2026,1.4819
MESSAGEix-GLOBIOM,E,Median,0.66,2027,1.5049519999999998
MESSAGEix-GLOBIOM,E,Median,0.66,2028,1.526008
MESSAGEix-GLOBIOM,E,Median,0.66,2029,1.547328
MESSAGEix-GLOBIOM,E,Median,0.66,2030,1.569052
MESSAGEix-GLOBIOM,E,Median,0.66,2031,1.59268
MESSAGEix-GLOBIOM,E,Median,0.66,2032,1.615152
MESSAGEix-GLOBIOM,E,Median,0.66,2033,1.638452
MESSAGEix-GLOBIOM,E,Median,0.66,2034,1.661756
MESSAGEix-GLOBIOM,E,Median,0.66,2035,1.683852
MESSAGEix-GLOBIOM,E,Median,0.66,2036,1.705776
MESSAGEix-GLOBIOM,E,Median,0.66,2037,1.727676
MESSAGEix-GLOBIOM,E,Median,0.66,2038,1.747228
MESSAGEix-GLOBIOM,E,Median,0.66,2039,1.76706
