r10,iso3c,year,pop,gdpcurrmer,gdpcurrppp,terr_GtCO2,lulucf_GtCO2_mean,lulucf_GtCO2_blue,lulucf_GtCO2_hc2023,lulucf_GtCO2_oscar
R10AFRICA,CPV,1952,189477,NA,NA,3.6666666666666666e-5,4.307111111111111e-5,1.4010333333333333e-4,0,-1.0889999999999999e-5
R10AFRICA,CPV,1953,191530,NA,NA,1.8333333333333333e-5,3.088555555555555e-5,1.0534333333333333e-4,0,-1.2686666666666665e-5
R10AFRICA,CPV,1954,193477,NA,NA,2.2000000000000003e-5,2.028888888888889e-5,7.362666666666667e-5,0,-1.276e-5
R10AFRICA,CPV,1955,195399,NA,NA,2.2000000000000003e-5,1.2613333333333333e-5,5.0526666666666665e-5,0,-1.2686666666666665e-5
R10AFRICA,CPV,1956,197471,NA,NA,2.9333333333333333e-5,8.665555555555555e-6,3.729e-5,0,-1.1293333333333334e-5
R10AFRICA,CPV,1957,199873,NA,NA,1.8333333333333333e-5,8.091111111111112e-6,3.465e-5,0,-1.0376666666666668e-5
R10AFRICA,CPV,1958,202747,NA,NA,1.4666666666666666e-5,1.1268888888888891e-5,4.297333333333334e-5,0,-9.166666666666666e-6
R10AFRICA,CPV,1959,206164,NA,NA,1.8303595800524945e-5,1.7942222222222224e-5,6.185666666666667e-5,0,-8.030000000000001e-6
R10AFRICA,CPV,1960,209856,NA,NA,2.1970262467191608e-5,9.802222222222224e-6,3.820666666666667e-5,0,-8.799999999999999e-6
R10AFRICA,CPV,1961,214794,NA,NA,2.1970262467191608e-5,6.062222222222221e-6,2.6949999999999998e-5,0,-8.763333333333333e-6
R10AFRICA,CPV,1962,221491,NA,NA,1.8303595800524945e-5,4.18e-6,2.0496666666666666e-5,0,-7.956666666666668e-6
R10AFRICA,CPV,1963,228823,NA,NA,1.4636929133858278e-5,3.0555555555555556e-6,1.6426666666666666e-5,0,-7.26e-6
R10AFRICA,CPV,1964,236369,NA,NA,2.9273858267716557e-5,2.4077777777777772e-6,1.3676666666666666e-5,0,-6.453333333333334e-6
R10AFRICA,CPV,1965,244165,NA,NA,2.560719160104989e-5,1.9188888888888894e-6,1.1660000000000002e-5,0,-5.903333333333333e-6
R10AFRICA,CPV,1966,252248,NA,NA,2.2000000000000003e-5,1.6011111111111114e-6,1.0156666666666667e-5,0,-5.353333333333333e-6
R10AFRICA,CPV,1967,260658,NA,NA,1.8333333333333333e-5,1.3444444444444448e-6,8.946666666666667e-6,0,-4.913333333333333e-6
R10AFRICA,CPV,1968,269418,NA,NA,2.930359580052494e-5,1.2466666666666669e-6,7.92e-6,0,-4.18e-6
R10AFRICA,CPV,1969,278536,NA,NA,3.6607191601049856e-5,9.411111111111111e-7,6.93e-6,0,-4.106666666666667e-6
R10AFRICA,CPV,1970,287261,NA,NA,3.6607191601049856e-5,7.577777777777777e-7,6.013333333333333e-6,0,-3.74e-6
R10AFRICA,CPV,1971,293513,NA,NA,3.663692913385828e-5,6.722222222222224e-7,5.316666666666667e-6,0,-3.2999999999999997e-6
R10AFRICA,CPV,1972,296818,NA,NA,5.130359580052483e-5,7.577777777777781e-7,5.573333333333334e-6,0,-3.2999999999999997e-6
R10AFRICA,CPV,1973,299197,NA,NA,6.227385826771671e-5,2.053333333333333e-6,9.533333333333332e-6,0,-3.3733333333333338e-6
R10AFRICA,CPV,1974,301688,NA,NA,6.599999999999999e-5,1.8211111111111112e-6,8.616666666666667e-6,0,-3.153333333333333e-6
R10AFRICA,CPV,1975,304382,NA,NA,7.7e-5,2.3222222222222207e-7,4.143333333333333e-6,0,-3.446666666666667e-6
R10AFRICA,CPV,1976,307023,NA,NA,7.333333333333333e-5,-3.3000000000000007e-7,2.2733333333333333e-6,0,-3.2633333333333336e-6
R10AFRICA,CPV,1977,309399,NA,NA,8.066666666666666e-5,-5.377777777777778e-7,1.32e-6,0,-2.9333333333333333e-6
R10AFRICA,CPV,1978,311694,NA,NA,2.0869400321463103e-4,-6.966666666666666e-7,8.066666666666667e-7,0,-2.8966666666666667e-6
R10AFRICA,CPV,1979,314005,NA,NA,2.4933333333333334e-4,-7.577777777777779e-7,5.133333333333333e-7,0,-2.786666666666667e-6
R10AFRICA,CPV,1980,317249,NA,NA,1.21e-4,-8.066666666666665e-7,3.6666666666666664e-8,0,-2.4566666666666663e-6
R10AFRICA,CPV,1981,321638,NA,NA,3.2999999999999996e-5,-6.233333333333334e-7,1.4666666666666666e-7,0,-2.016666666666667e-6
R10AFRICA,CPV,1982,326326,NA,NA,3.6666666666666666e-5,-3.911111111111111e-7,4.766666666666666e-7,0,-1.6499999999999999e-6
R10AFRICA,CPV,1983,330981,NA,NA,3.6666666666666666e-5,-1.833333333333333e-7,8.066666666666667e-7,0,-1.3566666666666667e-6
R10AFRICA,CPV,1984,335481,NA,NA,8.433333333333333e-5,0,1.1366666666666667e-6,0,-1.1366666666666667e-6
R10AFRICA,CPV,1985,339890,NA,NA,8.433333333333333e-5,1.3444444444444444e-7,1.0266666666666666e-6,0,-6.233333333333333e-7
R10AFRICA,CPV,1986,344284,NA,NA,5.8666666666666665e-5,4.5222222222222213e-7,1.5766666666666665e-6,0,-2.2e-7
R10AFRICA,CPV,1987,348726,NA,NA,8.066666666666666e-5,5.243333333333334e-5,1.5579666666666668e-4,0,1.5033333333333333e-6
R10AFRICA,CPV,1988,353237,NA,NA,7.333333333333333e-5,2.5850000000000005e-5,7.758666666666668e-5,0,-3.6666666666666664e-8
R10AFRICA,CPV,1989,358160,NA,NA,8.066666666666666e-5,4.0125555555555565e-5,1.2118333333333336e-4,0,-8.066666666666667e-7
R10AFRICA,CPV,1990,364572,306890961.188801,392118599.477979,1.7966666666666668e-4,2.178e-5,6.724666666666667e-5,0,-1.9066666666666665e-6
R10AFRICA,CPV,1991,372733,319827058.592875,411071432.079369,1.65e-4,3.8512222222222225e-5,1.1766333333333334e-4,0,-2.126666666666667e-6
R10AFRICA,CPV,1992,381957,357160985.327413,466425301.44626,1.7966666666666668e-4,2.0594444444444443e-5,6.497333333333332e-5,0,-3.19e-6
R10AFRICA,CPV,1993,391764,490417389.682569,519061637.734901,1.7233333333333334e-4,1.6035555555555554e-5,5.1479999999999995e-5,0,-3.3733333333333338e-6
R10AFRICA,CPV,1994,401664,406580652.330537,631840378.80916,1.7600000000000002e-4,3.593333333333333e-5,1.1043999999999999e-4,0,-2.64e-6
R10AFRICA,CPV,1995,411394,487148993.533109,736765677.996519,1.98e-4,2.6852222222222228e-5,8.407666666666668e-5,0,-3.52e-6
R10AFRICA,CPV,1996,421018,501979271.869894,835381892.76569,2.1633333333333335e-4,6.699e-5,2.0371999999999998e-4,0,-2.7500000000000004e-6
R10AFRICA,CPV,1997,430662,490608657.924976,944270626.760514,2.273333333333333e-4,3.7815555555555555e-5,1.1876333333333334e-4,0,-5.316666666666667e-6
R10AFRICA,CPV,1998,440223,521910560.524868,1074408388.75284,2.42e-4,1.2601111111111113e-5,4.4330000000000004e-5,0,-6.526666666666667e-6
R10AFRICA,CPV,1999,449630,592416703.058878,1211895681.90799,2.896666666666667e-4,1.4226666666666665e-5,4.84e-5,0,-5.7199999999999994e-6
R10AFRICA,CPV,2000,458258,539227277.626411,1416386647.12855,2.97e-4,5.8043333333333334e-5,1.7933666666666666e-4,0,-5.206666666666667e-6
R10AFRICA,CPV,2001,465970,563090488.854022,1480599872.86805,3.483333333333333e-4,5.2249999999999996e-5,1.6294666666666666e-4,0,-6.196666666666667e-6
R10AFRICA,CPV,2002,473237,620507385.702206,1582561152.1036,3.813333333333333e-4,2.8355555555555558e-5,9.258333333333334e-5,0,-7.516666666666667e-6
R10AFRICA,CPV,2003,480095,813260468.873834,1681202608.60759,4.143333333333334e-4,3.990555555555555e-5,1.2664666666666665e-4,0,-6.93e-6
R10AFRICA,CPV,2004,486591,924940012.85542,1902455066.34576,4.2533333333333334e-4,2.255e-5,7.48e-5,0,-7.15e-6
R10AFRICA,CPV,2005,492841,972241682.104792,2097735410.64802,4.473333333333334e-4,3.720444444444444e-5,1.1832333333333333e-4,0,-6.710000000000001e-6
R10AFRICA,CPV,2006,498895,1107571459.02306,2335068852.91683,4.95e-4,2.5801111111111115e-5,8.374666666666668e-5,0,-6.3433333333333325e-6
R10AFRICA,CPV,2007,504742,1649621735.41343,2762175353.7054,5.060000000000002e-4,6.465555555555555e-5,1.9873333333333333e-4,0,-4.766666666666666e-6
R10AFRICA,CPV,2008,510342,1959620652.50746,3013570387.79315,4.693333333333333e-4,3.325666666666667e-5,1.0604000000000001e-4,0,-6.27e-6
R10AFRICA,CPV,2009,515643,1852334581.47534,2986566391.03333,5.206666666666666e-4,1.874888888888889e-5,6.350666666666667e-5,0,-7.26e-6
R10AFRICA,CPV,2010,521219,1824751459.69304,3078374146.39847,5.573333333333334e-4,3.375777777777778e-5,1.0637e-4,0,-5.096666666666667e-6
R10AFRICA,CPV,2011,527528,2046817974.90838,3265194483.4151,6.16e-4,1.7009666666666667e-4,5.107666666666667e-4,0,-4.766666666666666e-7
R10AFRICA,CPV,2012,533877,1913081206.32052,3234562963.9147,5.023333333333334e-4,1.0193333333333332e-4,3.110433333333333e-4,0,-5.243333333333334e-6
R10AFRICA,CPV,2013,539949,2028910915.16446,3261480004.77418,4.95e-4,1.716e-5,5.668666666666666e-5,0,-5.206666666666667e-6
R10AFRICA,CPV,2014,546083,2041930125.42979,3287510389.45475,4.876666666666667e-4,2.456666666666667e-6,8.506666666666668e-6,0,-1.1366666666666667e-6
R10AFRICA,CPV,2015,552169,1749857628.40716,3470693995.24233,4.913333333333334e-4,-8.176666666666666e-6,-2.2403333333333333e-5,0,-2.126666666666667e-6
R10AFRICA,CPV,2016,558399,1849789992.74328,3767658154.16819,4.95e-4,-1.5522222222222221e-6,-3.813333333333333e-6,0,-8.433333333333334e-7
R10AFRICA,CPV,2017,564959,1996741544.61549,4070196657.81328,5.096666666666667e-4,-2.3662222222222223e-5,-7.271e-5,0,1.7233333333333335e-6
R10AFRICA,CPV,2018,571209,2205099509.15921,4064409366.40186,5.39e-4,-3.08e-5,-9.694666666666668e-5,0,4.546666666666667e-6
R10AFRICA,CPV,2019,577037,2266752197.42617,4444817983.52976,5.610000000000001e-4,-3.528555555555556e-5,-1.1209e-4,0,6.233333333333333e-6
R10AFRICA,CPV,2020,572097,NA,NA,5.17e-4,-3.7546666666666664e-5,-1.2063333333333333e-4,0,7.993333333333334e-6
R10AFRICA,CPV,2021,567157,NA,NA,5.59264545277911e-4,-3.960000000000001e-5,-1.2837000000000002e-4,0,9.57e-6
R10AFRICA,CPV,2022,562217,NA,NA,5.691919489862504e-4,-4.1213333333333334e-5,-1.3467666666666666e-4,0,1.1036666666666667e-5
R10AFRICA,CPV,2023,557276,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2024,552336,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2025,547396,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2026,549685,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2027,551973,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2028,554262,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2029,556550,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2030,558839,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2031,560459,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2032,562079,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2033,563700,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2034,565320,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2035,566941,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2036,567983,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2037,569025,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2038,570067,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2039,571109,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2040,572151,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2041,572586,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2042,573020,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2043,573454,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2044,573889,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2045,574323,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2046,574100,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2047,573877,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2048,573654,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2049,573431,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2050,573208,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2051,572033,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2052,570859,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2053,569684,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2054,568510,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2055,567336,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2056,566161,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2057,564987,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2058,563812,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2059,562638,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2060,561464,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2061,559922,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2062,558380,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2063,556839,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2064,555297,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2065,553756,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2066,552214,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2067,550673,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2068,549131,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2069,547590,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2070,546048,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2071,544391,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2072,542734,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2073,541077,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2074,539421,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2075,537764,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2076,536107,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2077,534450,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2078,532793,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2079,531136,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2080,529480,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2081,527854,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2082,526228,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2083,524603,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2084,522977,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2085,521351,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2086,519725,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2087,518100,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2088,516474,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2089,514848,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2090,513223,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2091,512138,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2092,511054,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2093,509970,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2094,508886,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2095,507802,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2096,506718,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2097,505634,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2098,504550,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2099,503465,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,CPV,2100,502381,NA,NA,NA,NA,NA,NA,NA
R10AFRICA,DZA,1850,2852648,NA,NA,0,6.8706e-4,0.0049467,-1.3420000000000002e-5,-0.0028721000000000003
R10AFRICA,DZA,1851,2871698,NA,NA,0,6.472888888888888e-4,0.004844693333333333,-1.3420000000000002e-5,-0.0028894066666666665
R10AFRICA,DZA,1852,2895631,NA,NA,0,6.218422222222218e-4,0.004785623333333332,-1.3383333333333333e-5,-0.0029067133333333336
R10AFRICA,DZA,1853,2924503,NA,NA,0,6.0379e-4,0.004748443333333333,-1.3236666666666668e-5,-0.0029238366666666663
R10AFRICA,DZA,1854,2953663,NA,NA,0,5.897833333333333e-4,0.0047229966666666665,-1.309e-5,-0.0029405566666666663
R10AFRICA,DZA,1855,2983114,NA,NA,0,5.780744444444442e-4,0.004704076666666666,-1.298e-5,-0.0029568733333333336
R10AFRICA,DZA,1856,3012858,NA,NA,0,5.677222222222218e-4,0.004688786666666666,-1.2869999999999999e-5,-0.00297275
R10AFRICA,DZA,1857,3042898,NA,NA,0,5.582499999999998e-4,0.00467566,-1.2723333333333334e-5,-0.002988186666666667
R10AFRICA,DZA,1858,3073238,NA,NA,0,5.493522222222223e-4,0.004663816666666667,-1.2613333333333332e-5,-0.0030031466666666663
R10AFRICA,DZA,1859,3103881,NA,NA,0,5.408699999999999e-4,0.00465278,-1.2503333333333333e-5,-0.0030176666666666663
R10AFRICA,DZA,1860,3134829,NA,NA,0,5.313733333333334e-4,0.004638553333333333,-1.2393333333333334e-5,-0.0030320399999999997
R10AFRICA,DZA,1861,3166085,NA,NA,0,5.227566666666666e-4,0.004627003333333333,-1.2283333333333333e-5,-0.00304645
R10AFRICA,DZA,1862,3197653,NA,NA,0,5.146533333333331e-4,0.0046165166666666665,-1.2173333333333333e-5,-0.003060383333333334
R10AFRICA,DZA,1863,3229536,NA,NA,0,5.068922222222221e-4,0.004606616666666666,-1.2063333333333334e-5,-0.003073876666666667
R10AFRICA,DZA,1864,3261737,NA,NA,0,4.993633333333334e-4,0.00459701,-1.1953333333333331e-5,-0.0030869666666666668
R10AFRICA,DZA,1865,3294259,NA,NA,0,4.920177777777776e-4,0.004587586666666667,-1.1843333333333332e-5,-0.0030996900000000004
R10AFRICA,DZA,1866,3327104,NA,NA,0,4.848188888888892e-4,0.004578273333333334,-1.1733333333333333e-5,-0.003112083333333333
R10AFRICA,DZA,1867,3360278,NA,NA,0,4.777422222222222e-4,0.004569033333333333,-1.1660000000000002e-5,-0.0031241466666666667
R10AFRICA,DZA,1868,3393782,NA,NA,0,4.7079999999999995e-4,0.00455983,-1.155e-5,-0.00313588
R10AFRICA,DZA,1869,3427620,NA,NA,0,4.639433333333333e-4,0.004550626666666667,-1.1439999999999999e-5,-0.0031473566666666668
R10AFRICA,DZA,1870,3461795,NA,NA,0,4.602399999999999e-4,0.004550663333333333,-1.133e-5,-0.0031586133333333334
R10AFRICA,DZA,1871,3496311,NA,NA,0,4.551555555555556e-4,0.00454652,-1.1256666666666665e-5,-0.0031697966666666666
R10AFRICA,DZA,1872,3531171,NA,NA,0,4.494966666666667e-4,0.004540433333333333,-1.1146666666666668e-5,-0.0031807966666666664
R10AFRICA,DZA,1873,3566379,NA,NA,0,4.4358111111111106e-4,0.0045333199999999995,-1.1036666666666667e-5,-0.0031915399999999997
R10AFRICA,DZA,1874,3601937,NA,NA,0,4.3754333333333346e-4,0.00452562,-1.0963333333333334e-5,-0.0032020266666666665
R10AFRICA,DZA,1875,3637850,NA,NA,0,4.314566666666664e-4,0.004517553333333333,-1.0853333333333333e-5,-0.0032123300000000002
R10AFRICA,DZA,1876,3674121,NA,NA,0,4.2535777777777747e-4,0.004509266666666666,-1.078e-5,-0.0032224133333333335
R10AFRICA,DZA,1877,3710754,NA,NA,0,4.192833333333333e-4,0.004500833333333333,-1.067e-5,-0.0032323133333333333
R10AFRICA,DZA,1878,3747752,NA,NA,0,4.1319666666666654e-4,0.004492253333333333,-1.0596666666666666e-5,-0.003242066666666667
R10AFRICA,DZA,1879,3785118,NA,NA,0,4.0715888888888873e-4,0.004483636666666666,-1.0523333333333335e-5,-0.0032516366666666668
R10AFRICA,DZA,1880,3822857,NA,NA,0,4.0538666666666673e-4,0.004487926666666667,-1.0413333333333334e-5,-0.0032613533333333334
R10AFRICA,DZA,1881,3860973,NA,NA,0,4.019033333333334e-4,0.004487193333333334,-1.0340000000000001e-5,-0.0032711433333333334
R10AFRICA,DZA,1882,3899468,NA,NA,0,3.9750333333333316e-4,0.0044833799999999995,-1.023e-5,-0.00328064
R10AFRICA,DZA,1883,3938347,NA,NA,0,3.9251666666666706e-4,0.004477733333333334,-1.0156666666666667e-5,-0.0032900266666666665
R10AFRICA,DZA,1884,3977614,NA,NA,0,3.8723666666666686e-4,0.004471096666666667,-1.0083333333333332e-5,-0.003299303333333333
R10AFRICA,DZA,1885,4017272,NA,NA,0,3.8177333333333345e-4,0.0044638,-1.0009999999999999e-5,-0.00330847
R10AFRICA,DZA,1886,4057326,NA,NA,0,3.762244444444443e-4,0.004456136666666667,-9.936666666666668e-6,-0.003317526666666667
R10AFRICA,DZA,1887,4097778,NA,NA,0,3.7059000000000007e-4,0.00444818,-9.863333333333333e-6,-0.003326546666666667
R10AFRICA,DZA,1888,4138634,NA,NA,0,3.6495555555555575e-4,0.0044400766666666674,-9.753333333333334e-6,-0.003335456666666667
R10AFRICA,DZA,1889,4179601,NA,NA,0,3.5927222222222234e-4,0.004431826666666667,-9.679999999999999e-6,-0.00334433
R10AFRICA,DZA,1890,4220676,NA,NA,0,3.6647111111111114e-4,0.00446248,-9.606666666666666e-6,-0.0033534599999999995
R10AFRICA,DZA,1891,4261859,NA,NA,0,3.6818222222222233e-4,0.00447711,-9.533333333333332e-6,-0.00336303
R10AFRICA,DZA,1892,4303146,NA,NA,0,3.6689888888888914e-4,0.004482610000000001,-9.46e-6,-0.0033724533333333332
R10AFRICA,DZA,1893,4344537,NA,NA,0,3.6395333333333313e-4,0.004482976666666667,-9.386666666666666e-6,-0.0033817300000000008
R10AFRICA,DZA,1894,4386326,NA,NA,0,3.600544444444446e-4,0.00448041,-9.313333333333335e-6,-0.0033909333333333328
R10AFRICA,DZA,1895,4428517,NA,NA,0,3.555933333333335e-4,0.004476083333333334,-9.24e-6,-0.003400063333333333
R10AFRICA,DZA,1896,4471114,NA,NA,0,3.508144444444444e-4,0.00447073,-9.166666666666666e-6,-0.0034091200000000003
R10AFRICA,DZA,1897,4514120,NA,NA,0,3.4585222222222224e-4,0.004464716666666667,-9.093333333333333e-6,-0.0034180666666666667
R10AFRICA,DZA,1898,4557540,NA,NA,0,3.557888888888888e-4,0.00445819,3.6446666666666664e-5,-0.00342727
R10AFRICA,DZA,1899,4607453,NA,NA,0,4.006077777777775e-4,0.00445137,1.8846666666666668e-4,-0.0034380133333333338
R10AFRICA,DZA,1900,4664019,NA,NA,0,4.930811111111112e-4,0.004456613333333333,4.7564e-4,-0.0034530099999999994
R10AFRICA,DZA,1901,4727402,NA,NA,0,6.492566666666665e-4,0.004448326666666666,9.213233333333334e-4,-0.00342188
R10AFRICA,DZA,1902,4797767,NA,NA,0,8.296933333333333e-4,0.00443916,0.0015448399999999998,-0.00349492
R10AFRICA,DZA,1903,4875283,NA,NA,0,0.0010537755555555556,0.004430506666666667,0.0023169299999999996,-0.0035861099999999996
R10AFRICA,DZA,1904,4954052,NA,NA,0,0.0013525844444444443,0.004422256666666667,0.0031851966666666663,-0.0035497
R10AFRICA,DZA,1905,5034093,NA,NA,0,0.0016304444444444443,0.004414226666666667,0.004122543333333333,-0.003645436666666667
R10AFRICA,DZA,1906,5115427,NA,NA,0,0.0019367333333333333,0.00440627,0.005106016666666666,-0.0037020866666666666
R10AFRICA,DZA,1907,5198076,NA,NA,0,0.0022396733333333333,0.004398386666666666,0.0061157066666666675,-0.003795073333333333
R10AFRICA,DZA,1908,5282059,NA,NA,0,0.002562291111111112,0.0043905033333333345,0.007134050000000001,-0.00383768
R10AFRICA,DZA,1909,5355149,NA,NA,0,0.0028472277777777783,0.004382656666666667,0.008150523333333335,-0.003991496666666666
R10AFRICA,DZA,1910,5417110,NA,NA,0,0.0031547755555555554,0.004387203333333333,0.009161056666666667,-0.004083933333333334
R10AFRICA,DZA,1911,5467704,NA,NA,0,0.0034734088888888886,0.0043846733333333335,0.010162313333333332,-0.00412676
R10AFRICA,DZA,1912,5506688,NA,NA,0,0.003765984444444445,0.0043797233333333335,0.011151653333333334,-0.004233423333333333
R10AFRICA,DZA,1913,5533813,NA,NA,0,0.0040331011111111115,0.004373746666666667,0.012126913333333334,-0.004401356666666667
R10AFRICA,DZA,1914,5561073,NA,NA,0,0.004337446666666667,0.004367220000000001,0.013083656666666669,-0.004438536666666667
R10AFRICA,DZA,1915,5588466,NA,NA,0,0.004616626666666667,0.004360363333333333,0.014015283333333335,-0.004525766666666667
R10AFRICA,DZA,1916,5615995,NA,NA,3.6666666666666666e-6,0.004878341111111111,0.004353396666666666,0.01491545,-0.004633823333333333
R10AFRICA,DZA,1917,5643659,NA,NA,7.333333333333333e-6,0.0051295322222222215,0.00434632,0.015778216666666664,-0.00473594
R10AFRICA,DZA,1918,5672196,NA,NA,1.8333333333333333e-5,0.005371837777777778,0.004339206666666666,0.016597863333333334,-0.004821556666666667
R10AFRICA,DZA,1919,5707777,NA,NA,1.8333333333333333e-5,0.005573162222222222,0.004332056666666666,0.017371566666666668,-0.004984136666666667
R10AFRICA,DZA,1920,5750516,NA,NA,2.2000000000000003e-5,0.005783836666666667,0.00438185,0.018099070000000002,-0.00512941
R10AFRICA,DZA,1921,5800524,NA,NA,2.5666666666666666e-5,0.00601634,0.00444466,0.018780336666666668,-0.005175976666666666
R10AFRICA,DZA,1922,5857917,NA,NA,2.5666666666666666e-5,0.006212176666666666,0.004513886666666667,0.019415183333333332,-0.00529254
R10AFRICA,DZA,1923,5922812,NA,NA,1.4666666666666666e-5,0.006424012222222222,0.0045867066666666675,0.020003573333333333,-0.005318243333333334
R10AFRICA,DZA,1924,5988425,NA,NA,2.9333333333333333e-5,0.006569542222222222,0.004660883333333333,0.02054543333333333,-0.0054976899999999995
R10AFRICA,DZA,1925,6054766,NA,NA,3.2999999999999996e-5,0.006758436666666667,0.004734803333333332,0.021040763333333334,-0.0055002566666666666
R10AFRICA,DZA,1926,6121841,NA,NA,4.033333333333333e-5,0.006861384444444444,0.004807183333333334,0.021489453333333332,-0.005712483333333334
R10AFRICA,DZA,1927,6189659,NA,NA,5.8666666666666665e-5,0.007020102222222223,0.004877106666666666,0.02189157666666667,-0.0057083766666666666
R10AFRICA,DZA,1928,6258229,NA,NA,7.312517060367457e-5,0.007142666666666667,0.004944059999999999,0.022247023333333334,-0.005763083333333334
R10AFRICA,DZA,1929,6336013,NA,NA,8.043910989387203e-5,0.0072416300000000015,0.005007713333333334,0.02255586666666667,-0.00583869
R10AFRICA,DZA,1930,6423262,NA,NA,8.406569553805756e-5,0.007315476666666666,0.00511027,0.02281803333333333,-0.0059818733333333336
