Model,Scenario,Region,Variable,Unit,2015,2019,2020,2030,2040,2050,2060,2070,2080,2090,2100
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1203.584642,1235.511971,1097.914288,886.8868369,787.8146874,783.4506603,772.394902,773.2357111,697.6147991
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,8.053473151,8.461143618,6.602353625,5.205230858,4.760516312,4.756963514,4.920065392,5.160912603,3.879997463
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,114.0241667,125.0555533,127.8134,65.07529514,-44.04800715,-97.4250658,-128.2220368,-170.1936484,-206.1399876,-227.0321303,-242.098951
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1632.744811,1685.543475,1183.414295,733.3933845,566.6296031,518.9959441,541.7315212,545.3524688,632.4388999
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,15.15444212,10.56164862,7.010472416,21.2004547,19.93803524,20.22735983,20.3098754,20.26783688,18.41023335
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,289.2695599,292.8373686,269.6317846,241.8758337,223.7080831,216.1443275,203.4201259,195.1870881,165.2147306
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.45203908,23.96477228,18.01226356,14.31754798,10.69193126,10.31657593,10.37436226,10.9747139,7.567002013
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,58.07486667,41.99286667,37.97236667,-34.61369299,-121.0159589,-191.1245749,-263.2149232,-332.5794544,-389.1670375,-417.6748125,-421.0290593
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2514.045463,2525.866302,2053.695939,1555.586476,1282.460474,1278.154689,1384.527007,1561.778938,1974.397505
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.1840619,46.22260639,28.93691939,22.29815988,21.90882529,23.52974122,24.5673388,25.50286896,24.1697957
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REF_ECON,Emissions|N2O,kt N2O/yr,498.2890601,519.8793456,526.6234404,522.4181675,468.0100496,401.7431651,385.8479326,387.2808612,382.7012788,385.6620015,335.8361041
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REST_ASIA,Emissions|CH4,Mt CH4/yr,33.03995247,35.43352119,35.59866493,36.07866271,28.01134894,21.86208652,18.21168214,16.85710995,15.96406857,14.23095488,8.849026987
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,1335.7344,1265.773227,1248.282933,806.2690441,542.1425941,307.7089012,170.6589575,67.11118931,-124.609525,-373.9694088,-594.5028054
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1943.358486,2631.872961,2499.64659,2022.211742,1708.677976,1786.681676,2085.395417,2477.560023,2912.304365
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,30.1900157,31.03376292,27.40464656,52.18619314,56.20073182,64.43837574,70.85963453,76.11155917,74.30593286
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_allconf_0.1,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,665.3686434,794.9045982,847.3035953,804.8352281,757.2588889,750.2156816,736.4047359,722.7014773,610.5079574
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.94188931,47.8434811,42.57979243,38.64533717,40.78267155,43.47311543,46.06577401,46.07025683,47.49791035
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1566.0931,1523.76686,1513.1853,727.3433861,527.1946156,334.5884164,94.26964562,-439.3893013,-808.8089735,-849.221786,-851.7888267
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1585.772596,1666.891829,1852.409196,2278.878351,3315.03871,4158.618836,6334.128429,9535.633806,12733.70305
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,40.81142903,41.58612332,38.74650797,29.46680114,46.457221,82.3330313,150.0219725,243.6893158,395.9919575
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1180.746267,1109.455598,1032.353779,949.3122202,944.4496506,987.8886169,1085.998803,1131.619733,1216.442335
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,72.15392476,51.07990712,41.30922768,35.20997012,30.48135783,28.45495797,27.93797248,26.81010455,25.27530978
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,142.2736333,119.7605933,114.1323333,-172.508742,-336.3661192,-471.0013892,-576.4910336,-662.0045803,-695.7428752,-685.0514548,-640.6894115
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13178.75697,11766.16047,11149.06729,10971.2369,11673.96277,11802.86829,11897.67583,11953.19902,11386.61786
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,850.8841139,1086.71487,951.0376853,786.7975486,875.0003076,1033.29665,1207.852085,1292.473049,1437.416537
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10CHINA+,Emissions|N2O,kt N2O/yr,1648.865664,1566.115668,1581.938474,1628.830329,1613.641574,1516.59854,1334.938327,1246.211465,1199.318538,1143.968868,1142.141836
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10EUROPE,Emissions|CH4,Mt CH4/yr,28.94879145,28.05435629,27.88230249,27.86272028,23.47961639,16.07235878,16.46721998,17.30846262,18.75048948,19.7032122,20.77696281
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|AFOLU,Mt CO2/yr,73.7,68.07152,66.6644,-10.21720665,-68.75815534,-132.8426574,-196.642383,-301.7524169,-393.6506922,-411.7112919,-405.0683147
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10EUROPE,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,4341.540826,4160.873241,4017.606533,4966.000541,4610.591639,4781.910778,5292.619173,5684.029246,6287.375046,6671.09935,6978.170465
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10EUROPE,Emissions|F-Gases,Mt CO2-equiv/yr,42.60832966,48.10623996,46.28396346,25.87519522,19.30038238,41.24253536,47.13157995,61.02603984,79.2697674,95.51722357,118.6526273
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10EUROPE,Emissions|N2O,kt N2O/yr,1214.246294,1208.60344,1215.728862,1252.122186,1175.498853,1063.490232,1003.469876,1002.736244,1024.249773,1019.36484,1043.397712
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10INDIA+,Emissions|CH4,Mt CH4/yr,45.62749372,47.65268416,47.65691389,56.01661103,56.71450499,54.24857806,53.02484825,53.21166555,52.69047421,51.32275201,49.76716893
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|AFOLU,Mt CO2/yr,47.32163333,42.74123333,41.59613333,20.94419979,-6.780143622,-34.1609219,-67.9418491,-101.8919134,-143.9032838,-200.9025315,-235.3987783
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10INDIA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2601.667772,3028.781175,3106.417324,3786.769278,4907.663147,6220.677045,8321.682877,10656.11175,13371.98859,16104.72316,17690.70947
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10INDIA+,Emissions|F-Gases,Mt CO2-equiv/yr,51.45803615,59.11679172,62.91613989,51.0123534,47.25411057,37.85094677,57.55852266,94.14612642,148.6902188,209.2737179,284.6325288
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10INDIA+,Emissions|N2O,kt N2O/yr,1185.266435,1280.076217,1289.286164,1565.04834,1800.280722,1989.43399,2130.791546,2092.524042,1712.925485,1637.086589,1605.987186
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CH4,Mt CH4/yr,50.02191991,50.843477,51.2942257,50.74953757,45.09577894,37.76367782,31.99473747,30.67676043,30.61682213,30.42032312,30.5273329
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|AFOLU,Mt CO2/yr,-56.89156667,-103.8526872,-110.6636474,1708.178748,1357.199223,518.0295973,-93.53573698,106.2316438,458.5200917,281.3718469,86.55147144
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1913.515073,1803.358329,1819.851738,2544.842992,2932.584524,2967.036614,2881.833457,1878.497974,556.1290797,1064.271254,2910.363757
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|F-Gases,Mt CO2-equiv/yr,7.606846001,8.391016233,8.916354865,10.24748957,11.45628754,47.37621692,61.99336492,87.8106801,121.1191048,150.1448118,191.7396391
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10LATIN_AM,Emissions|N2O,kt N2O/yr,1568.872142,1627.806267,1642.603854,1607.349941,1541.038016,1419.474216,1319.573449,1315.981526,1383.893054,1403.727397,1465.770863
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CH4,Mt CH4/yr,24.90879503,28.99523788,29.63259346,31.15249951,25.31431908,19.34147606,18.5360011,18.16675657,17.88315432,17.00691303,16.60459156
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|AFOLU,Mt CO2/yr,15.8686,13.14676,12.4663,-0.354861738,-3.96263323,-5.148836963,-6.480020612,-6.964548587,-8.548339898,-17.48384137,-14.72889256
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2157.074167,2271.110425,2295.16352,3683.270943,4990.877039,6766.706844,8397.105335,9494.837712,10466.50947,11045.2618,11002.22699
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|F-Gases,Mt CO2-equiv/yr,58.50980995,67.73666608,70.08924366,60.12030948,52.38339659,41.73793395,57.42905046,86.75967626,128.5139667,161.9877767,208.1451623
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10MIDDLE_EAST,Emissions|N2O,kt N2O/yr,208.6637182,224.3690433,227.7527361,298.4731785,372.3383262,459.270318,441.1593583,434.4008974,430.8484774,411.7966753,405.8944462
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CH4,Mt CH4/yr,29.74687533,30.57792476,30.37469959,28.61995052,22.5366731,14.94754849,14.70819524,15.6735815,16.80214343,17.27075017,17.96168296
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|AFOLU,Mt CO2/yr,221.2411667,214.5528733,212.8808,63.64820507,-59.92545595,-159.7305003,-254.6612285,-354.3829811,-448.6441995,-450.6194124,-365.2756792
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5961.410698,5837.487004,5833.975994,6783.769203,6518.630877,6276.862557,6415.106525,5942.279748,5757.357244,6126.514056,6620.750782
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|F-Gases,Mt CO2-equiv/yr,218.5325912,220.9213774,224.4890529,206.6848347,147.5093541,197.7016407,225.4578485,280.9978803,346.8422032,394.3066192,460.9063664
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10NORTH_AM,Emissions|N2O,kt N2O/yr,1166.897466,1192.707486,1203.584642,1235.511971,1164.155864,1014.644007,910.6901087,918.3531413,951.0361301,968.8014881,1068.819986
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CH4,Mt CH4/yr,8.383889319,8.002120064,8.053473151,8.461143618,7.699269788,6.825383183,6.719240248,7.016115237,7.503751523,8.008939774,8.713611522
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|AFOLU,Mt CO2/yr,114.0241667,125.0555533,127.8134,65.07529514,-8.974857254,-52.01734718,-101.2044706,-154.5176954,-205.2814209,-224.4006051,-241.1851238
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1731.372646,1646.917972,1632.744811,1685.543475,1492.091537,1386.934959,1471.622239,1449.577163,1429.920337,1367.446348,1417.425089
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|F-Gases,Mt CO2-equiv/yr,14.48408272,14.67332631,15.15444212,10.56164862,8.460068371,23.74371766,26.92132795,33.2799466,41.06920632,46.58369433,54.42247509
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10PAC_OECD,Emissions|N2O,kt N2O/yr,288.5660937,288.015104,289.2695599,292.8373686,285.8997525,276.7183534,258.5998228,253.3622501,250.4675896,244.5535543,253.1265196
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CH4,Mt CH4/yr,25.29448185,26.46132591,26.45203908,23.96477228,21.00482411,18.7739514,15.09114771,15.2160691,15.82227681,17.03106203,16.99380388
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|AFOLU,Mt CO2/yr,58.07486667,41.99286667,37.97236667,-34.61369299,-112.4410952,-187.6749316,-251.0754452,-322.8935014,-389.1389125,-415.1611651,-423.3941107
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2486.12406,2554.344162,2514.045463,2525.866302,2589.374104,2941.800827,3330.742595,3569.938975,3654.510117,3916.089187,4425.029138
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|F-Gases,Mt CO2-equiv/yr,67.35192248,69.42633116,72.1840619,46.22260639,34.92037368,24.97310647,29.5823868,38.71333372,49.67835035,58.6159174,71.44831245
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REF_ECON,Emissions|N2O,kt N2O/yr,498.2890601,519.8793456,526.6234404,522.4181675,496.2469745,459.614776,446.0286173,453.9668079,471.2132903,483.2031366,514.5365904
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CH4,Mt CH4/yr,33.03995247,35.43352119,35.59866493,36.07866271,32.66515925,28.66676267,25.7049151,24.86279864,24.34731946,22.08424543,19.87294689
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|AFOLU,Mt CO2/yr,1335.7344,1265.773227,1248.282933,806.2690441,610.8281236,466.0498157,357.6475105,152.660972,-125.6051344,-405.5175531,-600.028382
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1540.161412,1895.424337,1943.358486,2631.872961,3151.64481,3824.24524,4437.693504,4990.275906,5504.478143,6212.368331,6527.070481
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,26.72266811,28.14222807,30.1900157,31.03376292,33.07126393,58.44658772,75.8850265,106.0200502,143.2873857,174.9351758,219.6557048
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_CO2_only|cert_strongerconf_0.1,R10REST_ASIA,Emissions|N2O,kt N2O/yr,622.1289983,659.260999,665.3686434,794.9045982,898.4248223,920.7727604,875.3685236,879.3954268,906.7220775,905.4862012,935.3630508
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CH4,Mt CH4/yr,48.34667512,51.26694883,51.94188931,47.8434811,35.94560111,27.68046871,27.01986322,27.66411992,27.6395501,27.61267784,25.34555021
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CO2|AFOLU,Mt CO2/yr,1566.0931,1523.76686,1513.1853,727.3433861,348.1115409,-295.5035968,-423.4657368,-558.4060397,-858.0156462,-854.5345197,-824.6567995
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1402.728636,1542.556547,1585.772596,1666.891829,1409.664498,1073.740734,990.8118567,1019.181945,1658.521037,2629.201394,3879.797108
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|F-Gases,Mt CO2-equiv/yr,32.489317,37.8589444,40.81142903,41.58612332,31.86707657,25.30890815,33.63616887,48.93792343,72.61337948,104.1537485,140.1139382
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10AFRICA,Emissions|N2O,kt N2O/yr,1083.894496,1172.18942,1180.746267,1109.455598,967.7183199,806.6969178,787.9418296,808.1631311,839.8951525,871.1419873,848.6451974
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CH4,Mt CH4/yr,71.39241731,71.92921571,72.15392476,51.07990712,34.87299809,25.21982074,20.19490357,18.10731441,16.76283546,16.06890932,13.4872593
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CO2|AFOLU,Mt CO2/yr,142.2736333,119.7605933,114.1323333,-172.508742,-360.4009079,-529.0125027,-651.440549,-688.6232252,-692.0715593,-685.0502407,-658.7862446
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,12108.61966,13030.59674,13178.75697,11766.16047,8484.326455,5169.325496,3489.160078,2892.611883,3115.274007,3295.781715,3469.357411
Current policies,Max|Harmonized|KyotoFromPrice_incrate2_MESSAGEix-GLOBIOM_1.1_EN_NPi|nz_all_GHG|cert_allconf_0.1,R10CHINA+,Emissions|F-Gases,Mt CO2-equiv/yr,617.9365677,780.1023214,850.8841139,1086.71487,782.1812164,675.777014,633.5217104,614.1811074,584.6225083,552.4079395,508.6014703
